case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,531756,摇一摇对比,山西省|太原市|古交市|青山路|,"Coolpad  Coolpad 8675-A","Android 4.4.4","WIFI ",中国移动,4.4.069.P0.150818.8675-A,安装完APP后直接点击注册，提交时，提示“未知错误“,安装完APP后直接点击注册，输入手机号码，和验证码，密码先输入了个“123”，提示需要大于五位，于是输入“123456”，提交后提示未知错误，页面没有跳转，再次提交提示用户已注册。返回后可以正常登陆。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4582726_c09baf43-c7ba-43c9-96d3-d4f0aeec92f4.jpg""]",未知,P0,审核不通过,"2015-08-26 22:31:07"
0,602923,摇一摇对比,内蒙古自治区|兴安盟|乌兰浩特市||,"htc  HTC D816w","Android 4.4.2","WIFI ",无SIM卡,"KOT49H release-keys",没有办法摇一摇，无效，没有反应,"魅族MX5
安卓4.4.2
添加信息也没有数据对比","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4588886_2c48b189-0cc2-423b-a821-ec9c0cdf6c2f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4588885_edbaea7f-13d5-4127-8ecf-99605b792f28.jpg""]",未知,P3,审核通过,"2015-08-28 00:23:37"
0,1232397,摇一摇对比,辽宁省|大连市|金州区|G202(国泰路)|,"Honor  Che1-CL20","Android 4.4.4","WIFI ",中国联通,Che1-CL20V100R001CHNC00B278,"数据很难准确,应该分类比如标准L 偏胖L 偏瘦L 标准S............. 数据自动录入","数据很难准确,应该分类比如标准L 偏胖L 偏瘦L 标准S.............","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4592715_2972abb3-c7aa-4597-a25d-9ab5e3323d61.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4592714_d2288de9-6cfb-4945-a96a-64e878bab0f2.jpg""]",未知,P0,审核不通过,"2015-08-28 17:08:31"
0,1820221,摇一摇对比,江西省|上饶市|余干县|迎宾大道|142,"Meizu  M460","Android 4.4.4","WIFI ",中国移动,"Flyme OS 4.2.1.2Y",刚登陆是发生服务器异常错误,按照要求注册，输入完成点击确定，发生错误。刚登陆是发生服务器异常错误,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4586551_36cb53ba-b140-4142-a368-78ca5dfc8156.jpg""]",未知,P3,审核通过,"2015-08-27 16:05:10"
0,1863275,摇一摇对比,广东省|深圳市|宝安区|埔岗三路|17号,"Huawei  H60-L01","Android 4.4.2","mobile LTE",中国移动,H60-L01V100R001CHNC00B316,每进一个平台，需要注册一次，烦不烦,每进一个平台，需要注册一次，烦不烦？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4583388_354aac60-bdd5-415d-9872-f4bcc09b783a.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4583387_c2d950c2-14a9-4e6c-926f-c197eea40b71.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4583386_370c2b31-abb1-46a4-a3c9-0ef164ec1518.jpg""]",未知,P0,审核不通过,"2015-08-27 09:08:40"
0,2172332,摇一摇对比,黑龙江省|齐齐哈尔市|泰来县|铁西路|,"samsung  SM-N9100","Android 5.0.1","WIFI ",中国联通,LRX22C.N9100ZCU1BOG1,"注册模块有问题，首次填写手机号，验证码，密码，点注册，提示系统异

常，再点注册，提示该用户已存在！","点击注册→填手机号，验证码，密码，点注册，提示某异常

→再点注册,提示用户已存在！","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4590775_bcf03709-e8d4-4318-95c1-091617b5142e.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4590774_25f80b26-a723-4e71-bf15-7616323cbe79.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4590773_7e883892-9bf1-4a4d-b3a0-e37a9db83aef.jpg""]",未知,P0,审核通过,"2015-08-28 09:31:44"
0,2172332,摇一摇对比,黑龙江省|齐齐哈尔市|泰来县|铁西路|,"samsung  SM-N9100","Android 5.0.1","WIFI ",中国联通,LRX22C.N9100ZCU1BOG1,品牌选择点击无法打开详细页，多次点击无反应！,"注册完→返回首页，进入品牌选择页→点击天猫或京东，有时候
无反应，多次点击也无法打开详细页！","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4590775_bcf03709-e8d4-4318-95c1-091617b5142e.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4590774_25f80b26-a723-4e71-bf15-7616323cbe79.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4590773_7e883892-9bf1-4a4d-b3a0-e37a9db83aef.jpg""]",未知,P3,审核通过,"2015-08-28 09:31:44"
0,2200249,摇一摇对比,福建|厦门,"Huawei  H30-T00","Android 4.2.2","WIFI ",中国移动,"H30-T00 V100R001CHNC00B149",提示没有衣服相关信息,按操作要求，进入天猫平台，点击海澜之家，选择衬衫，摇一摇后显示问题,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4594372_6c1b972c-f39b-44a5-9e32-d9f526304dab.jpg""]",未知,P0,审核不通过,"2015-08-28 22:23:04"
0,4910335,摇一摇对比,吉林省|长春市|朝阳区|永平路|9号,"Xiaomi  2013022","Android 4.4.2","WIFI ",unknown,"MIUI HBJ2.0",手机号注册第一次显示内部错误，第二次点击注册显示已注册，用手机号登陆显示密码错误，点击找回密码重置密码后登陆还是密码错误i，再次修改密码验证码无法接收,手机号注册第一次显示内部错误，第二次点击注册显示已注册，用手机号登陆显示密码错误，点击找回密码重置密码后登陆还是密码错误i，再次修改密码验证码无法接收，这程序是来搞笑的吗,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4582237_811c0708-3fa7-43ea-aecf-3a0a42c4165b.jpg""]",未知,P3,审核通过,"2015-08-26 20:53:17"
0,6084565,摇一摇对比,江苏省|苏州市|太仓市|富达路|80,"Meizu  M040","Android 4.4.4","WIFI ",中国联通,"Flyme OS 4.2.8.2A",账户注册失败，无法登录；,"账户注册失败，无法登录； 提示密码错误，无法正常登录软件。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4582652_ac386dfb-92be-4ef0-ab6c-96539c727523.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4582651_802f5250-7e39-4036-8f20-f6d5cf0105b6.jpg""]",未知,P3,审核通过,"2015-08-26 22:21:44"
