case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
1,36310,2G/3G/4G环境下测试,江苏省|苏州市|吴中区|夷苑路|,"Lenovo  Lenovo A808t","Android 4.4.2","WIFI ",中国移动,KOT49H,点击无法正常下载，显示网络中断,按照要求点击下载，无法正常下载，显示网络中断，BUG,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3001531_1f4c102a-75bc-488e-8744-1abb4962f122.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3001530_602cb041-4055-4019-a9a1-af63758994b9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3001529_3280713e-b9df-46ca-89c2-a5799fe44b13.jpg""]",已知,P1,审核通过,"2015-03-23 23:15:04"
0,1301148,wifi环境测试,辽宁|大连,"Xiaomi  MI 1S","Android 4.1.2","WIFI ",unknown,JZO54K,推荐，贴纸，拼图均无法正常下载，显示网络中断，素材下载失败，铁通网络，网络没问题。,点击推荐中的下载按钮，点击下载，0%-90%，然后就提示网络中断，素材下载失败。无法截图，下载失败的提示无法截屏,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/2999506_945286ff-ca0d-4c0a-9606-d6136f99741c.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/2999505_09bad180-9cc6-4b83-b30d-28b321901f54.jpg""]",已知,P1,审核通过,"2015-03-23 19:13:21"
1,1301148,2G/3G/4G环境下测试,辽宁|大连,"Xiaomi  MI 1S","Android 4.1.2","WIFI ",unknown,JZO54K,无法正常下载素材，显示网络中断,点击下载，从0%-90%，然后就不动了，提示网络中断，无法下载素材，铁通网络，网络没问题。,[],已知,P1,审核通过,"2015-03-23 19:13:21"
0,2234027,wifi环境测试,安徽省|马鞍山市|雨山区|西塘路|,"Xiaomi  HM NOTE 1LTE","Android 4.4.4","mobile LTE",中国移动,KTU84P,没有图片，拼图中的下载无法完成。,进去之后，点击拼图，没有图片，拼图中的下载无法完成。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3009559_c5c444d0-a0df-417d-a9d4-b8bd4407628d.jpg""]",未知,P1,审核通过,"2015-03-25 17:35:06"
0,2760016,wifi环境测试,江苏省|南京市|鼓楼区|凤凰街|70-3号,"Huawei  HUAWEI C8813","Android 4.1.1","WIFI ",中国联通,C8813V100R001C92B178-ax0817_An,南京电信宽带，“推荐”“贴纸”“拼图”提示下载失败,南京电信宽带，“推荐”“贴纸”“拼图”提示下载失败，网络中断,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3007821_b84af3da-0ce4-4275-bb7b-ffc2f6fd4faf.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3007820_ab219853-4a01-41dc-b24d-94fcbe0c09d2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3007819_8cb49798-df46-4c2e-a182-252cac267887.jpg""]",已知,P1,审核通过,"2015-03-25 11:23:04"
1,2823833,2G/3G/4G环境下测试,湖北省|武汉市|江夏区|高新六路|,"Xiaomi  HM NOTE 1LTE","Android 4.4.4","mobile LTE",中国移动,KTU84P,在移动4G下，贴纸---搞怪眼睛下不了,网络切换到移动4G，点击贴纸下的搞怪眼睛，提示网络中断，下载失败，可是网络没有问题啊,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3005634_638b1d63-db47-4ed3-b517-72e018081e95.jpg""]",未知,P1,审核通过,"2015-03-24 21:11:27"
0,2858800,wifi环境测试,浙江省|湖州市|吴兴区|凤凰路|102,"Huawei  HUAWEI G620-L72","Android 4.3","WIFI ",无SIM卡,G620-L72V100R001C17B126,明明已经下载了各种素材，但是在素材管理里面看不到，难道是只有购买的素材才在“我的素材”里面显示，免费下载的不显示？,进入百度魔图-》点击首页的“素材”-》默认推荐页面下，选择右侧带下载按钮的素材，下载任何一个-》点击右上角的“管理”-》“我的素材”里面没有任何内容。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3005310_d3f3c3c6-e730-48ee-b390-65365d44a760.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3005309_f8d460dc-2cfc-4c73-bc9b-14f759a61385.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3005308_fdd1a494-287c-41ba-874c-722502d2d953.jpg""]",未知,P0,审核不通过,"2015-03-24 19:07:36"
0,3452459,wifi环境测试,上海|上海,"Huawei  H30-U10","Android 4.4.2","WIFI ",中国联通,"H30-U10 V100R001CHNC00B261",下载速度实在太慢，有时不能正常下载,点击下方的“相框”选项，点击“下载”不能正常下载,[],未知,P1,审核通过,"2015-03-24 22:32:57"
0,11796247,wifi环境测试,江苏|无锡,"htccn_chs  HTC Incredible S","Android 4.0.4","WIFI ",中国移动,IMM76D,"下载都能下载的 但是素材中心里面的图片都显示不出来","下载都能下载的 但是素材中心里面的所有的图片都显示不出来 我是用WiFi下载的","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/2999612_c290c1ff-6241-45b9-b6b7-d9b8adabe4bf.jpg""]",未知,P0,审核不通过,"2015-03-23 19:53:40"
1,11796247,2G/3G/4G环境下测试,江苏|无锡,"htccn_chs  HTC Incredible S","Android 4.0.4","WIFI ",中国移动,IMM76D,"下载都能下载的 但是素材中心里面的图片都显示不出来 我是用WiFi下载的","下载都能下载的 但是素材中心里面的图片都显示不出来 我是用WiFi下载的","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/2999615_6235f297-b692-405f-9b59-4d98363d7a98.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/2999614_b8ec8f86-4003-421b-82ab-4cb31874d496.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/2999613_16ec369b-f221-4595-93f8-e0b5c54e3989.jpg""]",未知,P0,审核不通过,"2015-03-23 19:53:40"
