case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,768348,游戏下载、安装,江苏省|徐州市|铜山区|厚德路|,"Meizu  M040","Android 5.0.1","WIFI ",中国联通,"Flyme OS 4.5.7A",首页搜索栏向上滑动无法置顶，系统状态通知栏与搜索栏有间隙，影响美观,"打开app,点击首页，向上滑动屏幕，搜索栏向上没法置顶","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6620424_aa07010e-8579-45fb-bb3b-7dcf5b87facb.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6620423_fbe3a85c-bd1e-458a-ab45-1724713c1a11.jpg""]",未知,P0,审核通过,"2015-11-06 19:16:35"
1,2295397,游戏福利领取,河南省|郑州市|金水区|水环路|,"Huawei  PE-TL10","Android 4.4.2","WIFI ",中国移动,PE-TL10V100R001CHNC00B260,找不到游戏礼包，预约礼包,所有页面都找不到游戏礼包，预约礼包，不知道在哪儿领取,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6620111_fe339192-0226-430f-82ca-c0f3a906d7e1.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6620110_1d81e678-1a83-4023-8944-a92db3ecb95b.jpg""]",未知,P0,审核不通过,"2015-11-06 19:07:30"
2,2295397,游戏评论,河南省|郑州市|金水区|水环路|,"Huawei  PE-TL10","Android 4.4.2","WIFI ",中国移动,PE-TL10V100R001CHNC00B260,找不到游戏详情啊，都看不都自己下载过的游戏,找不到游戏详情啊，都看不都自己下载过的游戏。难道因为我下的爱奇艺，不算游戏，也就没办法评论？,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6620104_b45e4b5b-b8a0-4ab9-a41f-38b080291014.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6620103_06ca6828-b85e-4206-a525-1760f5e791c0.jpg""]",未知,P0,审核不通过,"2015-11-06 19:07:31"
1,4331970,游戏福利领取,山东省|烟台市|福山区|沭河路|,"Infocus  NewTab CS1","Android 4.4.2","WIFI ",无SIM卡,KOT49H.20150207,打开礼包里项目内容展示等待时间过长,打开礼包，默认为热门游戏礼包，但是出来的是小白兔等待界面，该界面等待时间有点久（5秒以上），超出平常人的等候耐心,[],未知,P0,审核不通过,"2015-11-06 20:45:28"
3,4910335,账号注册登陆,吉林|长春,"samsung  GT-I9300","Android 4.4.4","WIFI ",中国移动,"omni_i9300-userdebug 4.4.4 KTU",第二步，不登录怎么领礼包，第三部怎么评论，这顺序反了吧！！！！！！！,第二步，不登录怎么领礼包，第三部怎么评论，这顺序反了吧！！！！！！！,[],未知,P0,审核不通过,"2015-11-06 21:18:31"
2,9210937,游戏评论,福建|福州,"Verizon  SCH-I535","Android 4.1.2","WIFI ",unknown,JZO54K.I535VRBMB1,三星s3手机输入搜狗输入法提供的emoji表情，点击提交评论，提示评论失败,"三星s3手机输入搜狗输入法提供的emoji表情，点击提交评论，提示评论失败。
要是不支持表情的话，也应该给予正确的提示","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626994_4f5e7209-7f22-4256-84b6-13c0f8662927.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626993_9eb0ec82-a604-4874-9f9b-9c787c80ac36.jpg""]",未知,P0,审核通过,"2015-11-06 22:39:46"
4,9210937,自由测试,福建|福州,"Verizon  SCH-I535","Android 4.1.2","WIFI ",unknown,JZO54K.I535VRBMB1,酷玩下点击+号，再点击购物车或者订单，响应速度很慢，过5-7s才会有跳转,酷玩下点击+号，再点击购物车或者订单，响应速度很慢，过5-7s才会有跳转,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626999_3db9c8b7-534c-461c-b884-16865c39c748.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626998_2c28a80f-de67-46ec-b048-f110c698e166.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626997_0baf18be-872f-4481-9345-0c308f6ec264.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626996_121c8b93-0193-4fcc-81d7-ea21a124293d.jpg""]",未知,P0,审核不通过,"2015-11-06 22:39:46"
4,9210937,自由测试,福建|福州,"Verizon  SCH-I535","Android 4.1.2","WIFI ",unknown,JZO54K.I535VRBMB1,点击多次界面右上角的管理按钮，会打开多层管理界面,点击多次界面右上角的管理按钮，会打开多层管理界面,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626999_3db9c8b7-534c-461c-b884-16865c39c748.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626998_2c28a80f-de67-46ec-b048-f110c698e166.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626997_0baf18be-872f-4481-9345-0c308f6ec264.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626996_121c8b93-0193-4fcc-81d7-ea21a124293d.jpg""]",未知,P0,审核通过,"2015-11-06 22:39:46"
4,9210937,自由测试,福建|福州,"Verizon  SCH-I535","Android 4.1.2","WIFI ",unknown,JZO54K.I535VRBMB1,点击游戏栏目，最右下方的公会图标加载不出来,点击游戏栏目，最右下方的公会图标加载不出来，一直显示问号，其他图标可以正常加载,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626999_3db9c8b7-534c-461c-b884-16865c39c748.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626998_2c28a80f-de67-46ec-b048-f110c698e166.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626997_0baf18be-872f-4481-9345-0c308f6ec264.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626996_121c8b93-0193-4fcc-81d7-ea21a124293d.jpg""]",未知,P0,审核不通过,"2015-11-06 22:39:46"
4,9210937,自由测试,福建|福州,"Verizon  SCH-I535","Android 4.1.2","WIFI ",unknown,JZO54K.I535VRBMB1,搜索栏为空的时候点击搜索，提示“关键字最长为10个汉字”，正常应该提示搜索内容不能为空或者不提示,搜索栏为空的时候点击搜索，提示“关键字最长为10个汉字”，正常应该提示搜索内容不能为空或者不提示,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626999_3db9c8b7-534c-461c-b884-16865c39c748.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626998_2c28a80f-de67-46ec-b048-f110c698e166.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626997_0baf18be-872f-4481-9345-0c308f6ec264.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6626996_121c8b93-0193-4fcc-81d7-ea21a124293d.jpg""]",未知,P0,审核不通过,"2015-11-06 22:39:46"
