case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
1,287289,附近页增加商圈推荐,吉林省|延边朝鲜族自治州|敦化市|敖东大街|2422号,"Xiaomi  Redmi Note 2","Android 5.0.2","WIFI ",中国移动,LRX22G,"手机里显示的是家庭地址  ，没有显示商场商圈","手机里显示的是家庭地址  ，没有显示商场商圈","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4880943_fface4f7-88af-4b01-8bf4-62d0665833a3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4880942_2b2e6bbd-e5df-4f05-bf94-7c7c1362dbd1.jpg""]",未知,P0,审核不通过,"2015-09-16 05:26:00"
0,1050472,洗衣改版,河北|邢台,"Xiaomi  HM NOTE 1LTE","Android 4.4.4","WIFI ",中国移动,KTU84P,在首页界面10个圆形图标里，没找到洗衣图标。最后在更多分类找到。,按照测试内容一步一步糯米洗衣应在生活服务栏目里，相对应的是寻找难度大。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4913001_2f769238-3e55-4dfe-a6e4-e03fdb64b38a.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4913000_039f3529-21b1-429e-8c2c-e39e6c294c86.jpg""]",未知,P0,审核不通过,"2015-09-16 21:57:56"
1,1997623,附近页增加商圈推荐,江苏|泰州,"Xiaomi  MI 4LTE","Android 4.4.4","WIFI ",中国移动,KTU84P,在附近页面没有商家商圈这一栏目。,点击“附近”，在附近页面没有商家商圈这一栏目。切换了几个选项，都没有这一栏，不知道是不是我们这儿是农村，所以没有这一项。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4880764_3ffb0e52-4208-4711-b476-8542a8a58c30.jpg""]",未知,P0,审核不通过,"2015-09-15 22:39:09"
0,2074195,洗衣改版,黑龙江省|哈尔滨市|呼兰区|利民西三大街|,"Xiaomi  MI 2S","Android 4.1.1","WIFI ",中国联通,JRO03L,按袋计费的图标显示不出来,首页，点击洗衣的图标后的页面，按袋计费的图标显示不出来,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4876011_0e6f3e61-4212-4d05-99ef-faab7f479b2a.jpg""]",已知,P3,审核通过,"2015-09-15 18:21:56"
0,2315241,洗衣改版,辽宁省|大连市|甘井子区|凌奥街|,"Meizu  MX4","Android 5.0.1","WIFI ",中国移动,"Flyme OS 4.5.6A(20150915113854",根被就没有所说的洗衣界面,根被就没有所说的洗衣界面，找了半天没找到，怎么回事？没有怎么测试，要是有的话，这也太难找了吧,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4879081_fc1e6b4a-fc1e-4638-b054-8ef5f04fac35.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4879080_2172ccef-6007-4962-959d-da0a71c3e90f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4879079_ace9c146-cafa-4daa-9aa0-ab1760e4b4bf.jpg""]",未知,P0,审核不通过,"2015-09-15 20:46:17"
0,6084565,洗衣改版,江苏省|苏州市|太仓市|富达路|78,"Meizu  M040","Android 4.4.4","WIFI ",中国联通,"Flyme OS 4.2.8.2A",首页的圆圈里，找不到“洗衣”；,首页的圆圈里，找不到“洗衣”，三页圆圈翻完了，就是没有洗衣。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4901218_0afa2cd1-9dbb-4bc5-a3b4-b62f977e53d1.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4901217_00f572e5-4109-41d3-a67f-a2f45034bd0f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4901216_239bdcf4-9be7-4014-a6fc-d2d09a9bcc7a.jpg""]",未知,P0,审核不通过,"2015-09-16 14:05:43"
1,13984604,附近页增加商圈推荐,北京|北京,"Xiaomi  MI 2","Android 4.1.1","WIFI ",中国移动,JRO03L,不断刷新商场商圈后，还显示别的商圈，其显示顺序没有按最近显示,"1、点击附近，进入商圈页面
2、查看显示的3个商圈显示的位置
3、点击刷新，重新加载别的商圈，
从一共加载出来的商圈看，第一次不是显示最近的三个",[],未知,P3,审核通过,"2015-09-15 16:22:44"
1,14388675,附近页增加商圈推荐,福建省|福州市|台江区|广达路|60号,"samsung  SM-N9008V","Android 4.3","WIFI ",无SIM卡,JSS15J.N9008VZMUBNA2,附近页面中的商场商圈，点击一个推荐进去，圈里的吃喝玩乐下的切换标签：美食、生活服务，点击切换时，背景颜色覆盖整行。,"测试手机：三星N9008V
附近页面中的商场商圈，点击一个推荐进去，圈里的吃喝玩乐下的切换标签：美食、生活服务，点击切换时，背景颜色覆盖整行。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4873572_41b30569-78b6-4876-96da-6795bd3d8a9e.jpg""]",未知,P3,审核通过,"2015-09-15 17:10:04"
1,14999424,附近页增加商圈推荐,广东省|深圳市|宝安区|劳动路|,"Coolpad  Coolpad 8702","Android 4.3","WIFI ",中国移动,4.3.021.P0.140412.8702,等很久才提示复制成功,打开软件，选择一家店，进入商品详情页，点击右上角分享按钮，选择复制链接，得等很久才提示复制成功,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4878672_7ccb12b5-de4d-40b8-b0fe-2e500aa22f24.jpg""]",未知,P3,审核通过,"2015-09-15 20:20:27"
2,14999424,【抵用券】有效期时间,广东省|深圳市|宝安区|劳动路|,"Coolpad  Coolpad 8702","Android 4.3","WIFI ",中国移动,4.3.021.P0.140412.8702,打开软件，推广图片不正确,安装软件，打开软件，弹出推广图片，“售”字写反了,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4878670_3a0c82c8-c840-48dc-8017-c3cc9f577930.jpg""]",未知,P0,审核不通过,"2015-09-15 20:20:27"
1,14999424,附近页增加商圈推荐,广东省|深圳市|宝安区|劳动路|,"Coolpad  Coolpad 8702","Android 4.3","WIFI ",中国移动,4.3.021.P0.140412.8702,等很久才提示复制成功,打开软件，选择一家店，进入商品详情页，点击右上角分享按钮，选择复制链接，得等很久才提示复制成功,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4878672_7ccb12b5-de4d-40b8-b0fe-2e500aa22f24.jpg""]",未知,P0,审核不通过,"2015-09-15 20:20:27"
2,14999424,【抵用券】有效期时间,广东省|深圳市|宝安区|劳动路|,"Coolpad  Coolpad 8702","Android 4.3","WIFI ",中国移动,4.3.021.P0.140412.8702,打开软件，推广图片不正确,安装软件，打开软件，弹出推广图片，“售”字写反了,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4878670_3a0c82c8-c840-48dc-8017-c3cc9f577930.jpg""]",未知,P0,审核不通过,"2015-09-15 20:20:28"
0,15065700,洗衣改版,湖南省|岳阳市|湘阴县|X057(滨江大道)|,"ZTE  ZTE U956","Android 4.1.2","WIFI ",中国移动,U956,打开首页。找不到所说的十个10个圆图标中的【洗衣】首页上无洗衣选项,打开首页。找不到所说的十个10个圆图标中的【洗衣】,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4880209_122a0f1e-ba6e-421c-b375-23f4ef5499e2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4880208_fe6bced4-f683-4774-85b4-b5de03f49020.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4880207_e879dc67-1702-46df-987a-37c945da237b.jpg""]",未知,P0,审核不通过,"2015-09-15 22:02:53"
1,15200451,附近页增加商圈推荐,江苏省|无锡市|宜兴市|兴业路|,"Huawei  PE-TL20","Android 4.4.2","WIFI ",中国移动,PE-TL20V100R001CHNC00B182,打开附近页面没有出现商圈推荐,按照要求的步骤打开百度糯米，点击附近界面，并没有出现商圈推荐的字样,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4922113_3cc16b84-5baa-4890-a23c-5eadc058711d.jpg""]",未知,P0,审核不通过,"2015-09-17 10:50:37"
0,15221875,洗衣改版,河南省|郑州市|管城回族区|华荣街|,"Lenovo  Lenovo A806","Android 4.4.2","WIFI ",中国联通,VIBEUI_V2.0_1536_7.184.1_ST_A8,打开app首页找不到洗衣栏,"打开app首页找不到洗衣栏
打开app首页找不到洗衣栏","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4874352_075d6dff-4ab9-4e61-9968-3adf4c82d43e.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4874351_f4255999-e084-419e-b8f4-f09bbf9ca7f5.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4874350_65b0ab63-f953-457f-ac1a-b3c05a1a46eb.jpg""]",未知,P0,审核不通过,"2015-09-15 17:32:53"
0,15282844,洗衣改版,广东省|中山市|中山市市辖区|同福中路|,"vivo  vivo Y923","Android 4.4.4","WIFI ",中国移动,"KTU84P dev-keys",无法看到圆图标中的【洗衣】标签,安装APP进去到首页，无法从10个圆图标中找到【洗衣】标签,"[""null""]",未知,P0,审核不通过,"2015-09-15 17:27:52"
2,15293084,【抵用券】有效期时间,浙江省|宁波市|江东区|锦苑东巷|,"Huawei  HUAWEI P6-C00","Android 4.4.2","WIFI ",无SIM卡,P6-C00V100R001C92B709_HRT_Kang,洗衣测试没有抵用券....,洗衣测试没有抵用券....，不知道是不是个BUG,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4873170_7d66dd98-549d-449a-8566-4be7ac785044.jpg""]",未知,P0,审核不通过,"2015-09-15 16:49:57"
