case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,18755,开启超强加速,湖北|襄阳,"Xiaomi  2014811","Android 4.4.4","WIFI ",中国移动,KTU84P,没有百度卫士强效加速可以选择,"1、开启超强加速；
2、按中间的小箭头进入辅助功能；
3、寻找百度卫士强效加速，无，",[],未知,P3,审核通过,"2015-09-24 20:30:32"
0,784232,开启超强加速,上海|上海,"fet_tw  HTC Desire S","Android 2.3.5","WIFI ",无SIM卡,GRJ90,打开app，无上述界面,打开app，无上述页面，只有超强加速的一键加速页面,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5215035_738d939a-0f60-478b-a9a8-3926ac093f54.jpg""]",未知,P3,审核通过,"2015-09-28 22:19:10"
0,1303850,开启超强加速,广东省|揭阳市|榕城区|望江北路|,"Intki  Intki-E78","Android 4.2.2","WIFI ",中国移动,R01,没有显示安全卫士强效加深,点击加速后找不到安全卫士强效加速但仍然可以加深,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5140691_68ed6344-0615-4251-b438-416c7c47961d.jpg""]",未知,P3,审核通过,"2015-09-25 22:26:04"
0,1582699,开启超强加速,辽宁省|鞍山市|海城市|新东一街|,"Huawei  H30-T10","Android 4.2.2","WIFI ",中国移动,"H30-T10 V100R001CHNC00B149",进入系统界面，找不到百度手机卫士强效加速的开关,进入手机设置的辅助功能里，找不到百度手机卫士强效加速开关，没有这个功能啊！本人手机没有安装百度卫士手机软件，与这个有关吗？,"[""null"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5096756_1ea25465-8c5d-45b6-9f98-7c53f45222db.jpg""]",未知,P3,审核通过,"2015-09-24 20:46:01"
0,2787376,开启超强加速,河北|石家庄,"Lenovo  Lenovo A750","Android 4.0.3","WIFI ",无SIM卡,A750_S306_120530,怎么用..............,怎么用..............不会用，怎么操作...........,[],未知,P3,审核通过,"2015-10-08 21:04:02"
1,4487686,一键加速,浙江省|台州市|临海市|云塘路|6号,"Huawei  HUAWEI MT7-TL00","Android 4.4.2","mobile LTE",中国移动,MT7-TL00V100R001C01B133,辅助功能设置界面在超强加速设置之后就找不到了,超强加速设定完成后，就会回到最初的一键加速界面，这个时候就找不到辅助功能界面了，想改的话就只能关掉后重新开启。这设置不科学吧。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5129811_4d6e5f6e-a964-4126-b917-c2f7b3d3054f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5129810_9f4974ce-fb8a-430e-baa8-aa6026d41b97.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5129809_b365071f-d99e-43ed-9cec-bc52ac190480.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5129808_48208a43-8c43-4f2c-938e-41a8167f9713.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5129807_213ef8fa-2972-4b25-b243-d8674faf6112.jpg""]",未知,P3,审核通过,"2015-09-25 16:56:56"
0,4850833,开启超强加速,河北|邯郸,"ZTE  U9180","Android 4.3","WIFI ",中国移动,"ZTE U9180_CNMobileCommon_V0.50",立即加速后，辅助功能页面没有百度卫士加速选项,立即加速后，辅助功能页面没有百度卫士加速选项。。。。。。。。。。。。。。。。。。。。。,[],未知,P3,审核通过,"2015-09-24 22:31:06"
0,8689133,开启超强加速,河北|石家庄,"Huawei  HUAWEI MT1-U06","Android 4.1.2","WIFI ",中国移动,MT1-U06V100R001CHNC00B302,无“百度手机卫士强效加速”功能选项,点击立即开始后，辅助功能页面无“百度手机卫士强效加速”功能选项。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5187013_488a0c8f-9d27-4294-9aaa-53ba19886125.jpg""]",未知,P3,审核通过,"2015-09-27 21:43:57"
1,13896822,一键加速,山东省|聊城市|东阿县|青年街|,"100jia  100C","Android 4.2.2","WIFI ",中国移动,BL_100C_T01.10201727,超强加速自动关闭页面，返回微任务,点击一键加速后，页面自动退出，返回微任务页面，其他软件无明显影响，百加v6,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5294035_ca174600-66eb-417c-82ec-dd19d015c7b2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5294034_2ee11767-bd7e-4b74-ab41-a5942afe6967.jpg""]",未知,P3,审核通过,"2015-10-01 19:47:49"
0,13962098,开启超强加速,上海|上海,"htc_wwe  HTC Incredible S","Android 4.0.4","WIFI ",无SIM卡,IMM76D,进入超强加速后，没有地方可以点击‘立即开启’,就是按照要求的步骤，先进入超强加速的页面，没有出现本题例图中的画面,"[""null""]",未知,P3,审核通过,"2015-09-24 20:54:44"
