case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
1,18755,monkeytest,湖北省|襄阳市|襄城区|内环路|8,"Xiaomi  2014811","Android 4.4.4","WIFI ",中国移动,KTU84P,单击常见问题时系统反应缓慢,"1、安装软件；
2、打开软件；
3、注册账号；
4、软件探测到所连接的WIFI；
5、单击常见问题按钮，软件界面的齿轮开始转动，到页面完全打开，持续时间达两分多钟，请参看系统截图；","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7744448_73886f6a-3f64-4799-b904-1ac16106a475.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7744447_9acaa0c4-7707-4121-87c9-e042446f6c2b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7744446_6d4cc849-b1b8-42b0-a7a1-5cc6f1f4f49a.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7744445_acf8fdb9-3dd1-4921-a8f4-e6c1d7b8a8e3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7744444_c2051cbb-b50a-4afd-8639-281b3d9ec62f.jpg""]",未知,P0,审核通过,"2015-12-03 19:30:44"
1,18755,monkeytest,湖北省|襄阳市|襄城区|内环路|8,"Xiaomi  2014811","Android 4.4.4","WIFI ",中国移动,KTU84P,单击信号强度时提示没有连接到设备,"1、安装软件；
2、打开软件；
3、注册新账号；
4、系统探测到链接的WIFI；
5、单击设备按钮；
6、单击信号强度，系统提示未连接到设备，请参见截图，谢谢！","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7744448_73886f6a-3f64-4799-b904-1ac16106a475.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7744447_9acaa0c4-7707-4121-87c9-e042446f6c2b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7744446_6d4cc849-b1b8-42b0-a7a1-5cc6f1f4f49a.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7744445_acf8fdb9-3dd1-4921-a8f4-e6c1d7b8a8e3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7744444_c2051cbb-b50a-4afd-8639-281b3d9ec62f.jpg""]",未知,P0,审核通过,"2015-12-03 19:30:44"
1,458244,monkeytest,吉林省|松原市|宁江区|和煦街|,"Xiaomi  HM NOTE 1LTE","Android 4.4.4","WIFI ",中国移动,KTU84P,仅点信号强度有反应，其他选项无反应，信号强度一直在等待，没有进入,仅点信号强度有反应，其他选项无反应，信号强度一直在等待，没有进入,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7743280_a1345895-fc34-45d1-be6a-b104c289bc86.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7743279_6ecc681e-0345-4e76-8823-39942c3ea944.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7743278_720d24b9-e9e1-42cd-9834-df887a737d57.jpg""]",未知,P0,审核通过,"2015-12-03 18:57:16"
1,458244,monkeytest,吉林省|松原市|宁江区|和煦街|,"Xiaomi  HM NOTE 1LTE","Android 4.4.4","WIFI ",中国移动,KTU84P,仅点信号强度有反应，其他选项无反应，信号强度一直在等待，没有进入,仅点信号强度有反应，其他选项无反应，信号强度一直在等待，没有进入,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7743280_a1345895-fc34-45d1-be6a-b104c289bc86.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7743279_6ecc681e-0345-4e76-8823-39942c3ea944.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7743278_720d24b9-e9e1-42cd-9834-df887a737d57.jpg""]",未知,P0,审核通过,"2015-12-03 18:57:49"
1,2329141,monkeytest,广东省|中山市|中山市市辖区|隆发路|13-b,"Huawei  HUAWEI G7-UL20","Android 4.4.4","WIFI ",中国联通,G7-UL20V100R001CHNC00B265,在我的页面，点个人头像，选择图库，在图库选择图片后，会出现错误提示。无法变更头像。,在我的页面，点个人头像，选择图库，在图库选择图片后，会出现错误提示。无法变更头像。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7717038_5baaae72-82f5-4372-a207-8b359701a1bc.jpg""]",未知,P0,审核通过,"2015-12-02 23:38:57"
1,6964104,monkeytest,上海市|上海市|嘉定区|城北路|1252号,"lge  LGL22","Android 4.4.2","WIFI ",unknown,KOT49I,确保已连接迷鸽wiff设备，，，无设备怎么测试呢,注册，登陆，打开主页面查询流量套餐。显示无设备。。。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759626_e67d57e9-fd90-43c0-b53d-bfce9f13eed0.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759625_111141e1-e451-4fda-8f09-d3018478678b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759623_71b2a404-1de2-4d1e-ab49-b0315b49d88c.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759621_fed474f0-7d6d-418b-80c2-e37aa2c5d912.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759619_f5dc7a4a-93b0-451f-9007-71a681a97b38.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759617_a9d96e27-5b03-4123-9857-70d730c7b015.jpg""]",未知,P0,审核不通过,"2015-12-04 09:37:45"
1,6964104,monkeytest,上海市|上海市|嘉定区|城北路|1252号,"lge  LGL22","Android 4.4.2","WIFI ",unknown,KOT49I,确保已连接迷鸽wiff设备，，，无设备怎么测试呢,注册，登陆，打开主页面查询流量套餐。显示无设备。。。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759626_e67d57e9-fd90-43c0-b53d-bfce9f13eed0.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759625_111141e1-e451-4fda-8f09-d3018478678b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759623_71b2a404-1de2-4d1e-ab49-b0315b49d88c.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759621_fed474f0-7d6d-418b-80c2-e37aa2c5d912.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759619_f5dc7a4a-93b0-451f-9007-71a681a97b38.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7759617_a9d96e27-5b03-4123-9857-70d730c7b015.jpg""]",未知,P0,审核不通过,"2015-12-04 09:38:10"
0,13984604,注册登录,北京市|北京市|朝阳区|朝阳北路|,"Xiaomi  MI 2","Android 4.1.1","WIFI ",中国移动,JRO03L,注册成功后，不会自动登录,注册成功后，不会自动登录，需要再次输入账号密码,[],未知,P0,审核通过,"2015-12-02 21:03:26"
1,13984604,monkeytest,北京市|北京市|朝阳区|朝阳北路|,"Xiaomi  MI 2","Android 4.1.1","WIFI ",中国移动,JRO03L,无法连接上途鸽wifi，也没有套餐可查,无法连接上途鸽wifi，也没有套餐可查，从而也无法操作别的,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7715333_6736f154-4dac-4ed2-836c-aad47a0899b1.jpg""]",未知,P0,审核通过,"2015-12-02 21:03:26"
0,14073319,注册登录,广东省|东莞市|东莞市市辖区|杨朗路|7号,"Xiaomi  2014011","Android 4.2.2","WIFI ",中国移动,MIUI-CMCC03,注册页面不稳定，出现闪退,点击注册，输入验证码进入资料填写页面，选择地址时系统不稳定，出现闪退,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7744637_5893d649-5a03-4770-977f-bf8cd0494a2e.jpg""]",未知,P0,审核通过,"2015-12-03 19:43:39"
