case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,165486,首页栏目,北京|北京,"Honor  G621-TL00","Android 4.4.4","WIFI ",中国移动,G621-TL00V100R001C01B372,首页与狗市场页的“狗市场”字体不一致,切换首页和狗市场页“狗市场”字体不一致，赶紧别扭,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5047720_8fc0e899-973b-4aea-9a3b-eebb9490c462.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5047719_d8e975a7-a5fb-4372-b3fb-412789ec2ec7.jpg""]",未知,P0,审核不通过,"2015-09-23 08:39:34"
1,165486,狗市栏目,北京|北京,"Honor  G621-TL00","Android 4.4.4","WIFI ",中国移动,G621-TL00V100R001C01B372,在狗市场下面菜单的所有分类里的藏獒菜单没有将所有分类下分到子菜单，选择红熬，铁包金，黑獒，雪獒，都是空的,在狗市场下面菜单的所有分类里的藏獒菜单没有将所有分类下分到子菜单，选择红熬，铁包金，黑獒，雪獒，都是空的，只有藏獒所有分类才能显示内容,[],未知,P0,审核不通过,"2015-09-23 08:39:34"
1,531756,狗市栏目,山西省|太原市|古交市|青山路|18,"锤子  坚果手机","Android 4.4.4","WIFI ",中国移动,4.4.058.P0.150407.8675-A,在“狗市场”栏目，点击任意一条信息，查看卖方地址，地图定位错误。,打开APP，点击下方的“狗市场”，点击栏目中任意一条信息，查看卖方地址，地图定位错误。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5044735_21d896df-2106-4c07-ad75-6f9fb09f6782.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5044734_c5d14506-5cf1-4de7-b24f-c3febad866b7.jpg""]",未知,P0,审核通过,"2015-09-22 20:34:37"
2,531756,养狗栏目,山西省|太原市|古交市|青山路|18,"锤子  坚果手机","Android 4.4.4","WIFI ",中国移动,4.4.058.P0.150407.8675-A,在密码锁定的情况下，点击注册，弹出提示“累计10次错误尝试，您在小时之内不能登录系统”。注册时出现这样的提示不是很奇怪吗？,登录时，使用错误的密码登录十次后，密码锁定，无法登录，此时再点击注册，填写好信息后点击确定，会弹出“累计10次错误尝试，您在小时之内不能登录系统”的提示。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5044732_263e3012-2254-400e-b1af-2c64215897ba.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5044731_74b798f0-67aa-4534-92d7-ed3aecf0c132.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5044730_5e983a22-99c5-433a-b973-595b20e71d57.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5044729_4ff58e64-f70e-48d1-a3bc-b5a72829773d.jpg""]",未知,P0,审核通过,"2015-09-22 20:34:37"
2,1303850,养狗栏目,广东省|揭阳市|榕城区|望江北路|,"Intki  Intki-E78","Android 4.2.2","WIFI ",中国移动,R01,没有点赞按钮，无法进行点赞,打开条目进入内容后没有显示点赞按钮无法进行点赞建议在底部加入按钮,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5046146_55a5abf6-148e-4ca8-83d4-e32d38754457.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5046145_3e5ac752-ae31-483c-b1cd-41a0a985e0b3.jpg""]",未知,P0,审核不通过,"2015-09-22 22:27:06"
1,2843652,狗市栏目,安徽省|宿州市|埇桥区|浍水中路|78号,"htccn_chs_ct  HTC T327d","Android 4.0.3","WIFI ",中国电信,IML74K,“狗市场”中，点击所有分类，显示空白页面,“狗市场”中，点击所有分类，显示空白页面，也无法回转到“狗市场”中,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5049496_3f96412a-9f6c-492d-8e4b-685e6331d119.jpg""]",未知,P0,审核不通过,"2015-09-23 10:25:25"
2,4850833,养狗栏目,河北|邯郸,"ZTE  U9180","Android 4.3","WIFI ",中国移动,"ZTE U9180_CNMobileCommon_V0.50","点赞后，无法取消点赞 ......",点赞后，无法取消点赞............................................,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5044335_86db1eb4-1a0f-4835-9aae-03dc0f9f37b3.jpg""]",未知,P0,审核不通过,"2015-09-22 20:21:34"
1,13892049,狗市栏目,湖南省|郴州市|资兴市|东江中路|155,"Huawei  PE-CL00","Android 4.4.2","WIFI ",中国电信,PE-CL00V100R001C92B182,狗市场栏目出现后没有回退可以点击，要直接退出整个APP,狗市场栏目出现后没有回退可以点击，要直接退出整个APP,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5045104_58d3915f-1843-410e-9957-548647e09eb1.jpg""]",未知,P0,审核不通过,"2015-09-22 21:12:15"
1,14076596,狗市栏目,江苏省|连云港市|东海县|晶都大道|,"Huawei  HUAWEI Y300-0000","Android 4.1.1","WIFI ",unknown,Y300-0000V100R001C17B170,打开狗市场过后出现白屏,1：按照任务要求，打开狗市场；2：打开狗市场正常，切换城市也正常；3：但是切换到“所有分类”后就出现了白屏，按返回键，返回不了，只有退出。打开几次都是白屏。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5045217_d3a3093d-b5a2-4ecd-aad2-a6891ca374c5.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/5045216_ecd66e4f-3a61-4be3-bdf9-bc843a40c511.jpg""]",未知,P0,审核不通过,"2015-09-22 21:19:03"
2,14094189,养狗栏目,,,,,,,狗的信息在app中前后不一致,"在狗市场筛选框中，柯基属于小型犬
而在养狗信息中，柯基显示为中型犬",[],未知,P0,审核不通过,"2015-09-22 22:57:25"
