case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,1050472,视频播放_14:00~18:00,河北省|邢台市|桥东区|河北路|,"Xiaomi  HM NOTE 1LTE","Android 4.4.4","WIFI ",中国移动,KTU84P,在家中无线播放两个视频源一个正常一个异常,今天14:00多打开百度视频客户端，进行测试在无线网络的环境下，播放视频是否有正常流畅或者说卡顿，在百度视频里卡热播电视剧大秧歌有两个视频源一个是搜狐视频，播放此剧流畅，而另一个视频源爱奇艺在播放时无法进入观看异常。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6941189_e6a92bb6-d104-472d-ad09-665dd0f0911c.jpg""]",未知,P0,审核不通过,"2015-11-13 15:22:26"
0,1213537,视频播放_14:00~18:00,河北省|石家庄市|桥西区|汇丰路|,"Xiaomi  2014501","Android 4.4.2","WIFI ",中国移动,KOT49H,大部分视频只能横屏全屏播放,大部分视频（电影、电视剧等），只能横屏全屏播放，无法切换至竖屏播放。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898103_7f8e5788-6aed-43d8-9b4e-a28771954044.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898102_54e148b2-7c91-43ab-b71a-f31d83dcd0c7.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898101_bf7fabad-4e12-4627-b70f-a082e1e9606b.jpg""]",未知,P0,审核不通过,"2015-11-12 19:42:42"
0,1213537,视频播放_14:00~18:00,河北省|石家庄市|桥西区|汇丰路|,"Xiaomi  2014501","Android 4.4.2","WIFI ",中国移动,KOT49H,"播放视频开始时 出现代码字符","每个视频播放时都出现 OK LOCAL 及另一个较长的代码网址类字符。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898103_7f8e5788-6aed-43d8-9b4e-a28771954044.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898102_54e148b2-7c91-43ab-b71a-f31d83dcd0c7.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898101_bf7fabad-4e12-4627-b70f-a082e1e9606b.jpg""]",已知,P2,审核通过,"2015-11-12 19:42:42"
0,1456813,视频播放_14:00~18:00,山东省|青岛市|城阳区|康城路|268号,"Xiaomi  MI 3C","Android 4.4.4","WIFI ",中国电信,KTU84P,打开电视节目，显示无法打开播放，需要下载播放器,打开动漫灵域，跳转至爱奇艺页面，但是显示出错啦，去客户端试试,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7076509_0928a00a-6fbf-4eac-967a-9d90bba15748.jpg""]",未知,P0,审核通过,"2015-11-16 19:07:27"
1,1865384,视频播放_19:00~23:00,河北省|衡水市|桃城区|康居路|,"Xiaomi  2013022","Android 4.4.2","WIFI ",中国移动,"MIUI HBJ2.0",太卡了，有的影片好几分钟都不能加载,太卡了，有的影片好几分钟都不能加载。wifi状态下，并且网络绝对没问题，资源加载这么慢，用户体验太差了,[],已知,P2,审核通过,"2015-11-11 16:07:54"
0,2362747,视频播放_14:00~18:00,广东省|东莞市|东莞市市辖区|九门寨第一工业区路|,"Coolpad  Coolpad 5950","Android 4.1.2","WIFI ",中国电信,4.1.046.P0.141224.5950,文件安装太慢了，显示太卡了，且有错误出现？,"文件安装太慢了，显示太卡了，且有错误出现，fail server,ok lock。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6846762_4ad8514a-3e65-4b62-afc3-0d4988fe14c9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6846761_87159187-b006-400e-826a-fbf7d2300c13.jpg""]",未知,P0,审核不通过,"2015-11-11 19:59:01"
1,2362747,视频播放_19:00~23:00,广东省|东莞市|东莞市市辖区|九门寨第一工业区路|,"Coolpad  Coolpad 5950","Android 4.1.2","WIFI ",中国电信,4.1.046.P0.141224.5950,播放下一视频时有路径弹出来。,播放下一视频时有路径弹出来，就闪一下没了。有些点击没反应。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6846765_0d45025f-abd7-4e2d-a96a-b5583c3c35ff.jpg""]",未知,P0,审核不通过,"2015-11-11 19:59:01"
0,5002228,视频播放_14:00~18:00,广东省|广州市|萝岗区|云埔三路|17,"Huawei  H30-T10","Android 4.2.2","mobile HSDPA",中国移动,"H30-T10 V100R001CHNC00B149","有BUG,系统不是很流畅，有点卡顿，系统界面不好看，用久了手机会发热，吃内存，下载东西也不是全速的。建议，系统人员多点优化好，优化好内存问题。","有BUG,系统不是很流畅，有点卡顿，系统界面不好看，用久了手机会发热，吃内存，下载东西也不是全速的。建议，系统人员多点优化好，优化好内存问题。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6995896_5a787ebe-7f33-4deb-a899-ea2dbe0ad6fb.jpg""]",已知,P2,审核通过,"2015-11-14 21:31:54"
1,5002228,视频播放_19:00~23:00,广东省|广州市|萝岗区|云埔三路|17,"Huawei  H30-T10","Android 4.2.2","mobile HSDPA",中国移动,"H30-T10 V100R001CHNC00B149","有BUG,系统不是很流畅，有点卡顿，系统界面不好看，用久了手机会发热，吃内存，下载东西也不是全速的。建议，系统人员多点优化好，优化好内存问题。","有BUG,系统不是很流畅，有点卡顿，系统界面不好看，用久了手机会发热，吃内存，下载东西也不是全速的。建议，系统人员多点优化好，优化好内存问题。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6995898_c3d4d7ed-ba02-4f20-bca7-6a7821070525.jpg""]",未知,P0,审核通过,"2015-11-14 21:31:54"
0,15301251,视频播放_14:00~18:00,广东省|河源市|紫金县|东风路|17号,"MOTO  ME525+","Android 2.3.6","WIFI ",无SIM卡,4.5.3-109_DPP-17,无法播放视频，进入播放页面后不能播放，系统提示强制关闭,在主页点击视屏播放，过一会出现视频网址信息，最后提示强制关闭，点击后关闭整个程序,[],未知,P0,审核不通过,"2015-11-13 15:41:52"
