case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,867237,Case1,山东省|威海市|环翠区|福山路|,"Huawei  H30-T00","Android 4.4.2","WIFI ",中国移动,"H30-T00 V100R001CHNC00B256SP01",页面很乱，特别的乱，找不到想要的东西,打开网页以后看到网页特别的乱，找不到想要的东西,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3746454_843cb631-f38b-4c94-9dee-8e33757dccd3.jpg""]",已知,P1,审核通过,"2015-06-09 21:37:10"
13,1105903,Case14,河北省|石家庄市|桥东区|育和街|,"Coolpad  Coolpad 8297D","Android 4.2.2","WIFI ",中国联通,4.2.034.P1.141223.8297D,表上不现实曲线，什么也不显示,打开曲线图时，什么也没有。全都是清零的。业绩表现栏中，期间收益率也都是零,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3748465_af77aee4-c729-4d1f-8370-d82b386a3fb1.jpg""]",已知,P2,审核通过,"2015-06-09 23:54:35"
13,1187480,Case14,广东省|深圳市|南山区|科技中三路|,"Xiaomi  2013022","Android 4.4.2","WIFI ",无SIM卡,"MIUI HBJ2.0",万家日日薪R基金没有数据显示,每一天的收益都是0，没有任何数据展示。除了图表区，上面的文字提示也是没有数据,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3745171_ec17b887-0de8-4d9a-9d2c-d29572c7eb6e.jpg""]",已知,P2,审核通过,"2015-06-09 20:38:01"
13,2849269,Case14,广东省|东莞市|东莞市市辖区|兴盛路|12巷,"Coolpad  Coolpad 8675-A","Android 4.4.4","WIFI ",中国移动,4.4.045.P0.150213.8675-A,"微信和浏览器打开 都没有数据出来","打开微信扫一扫 然后微信和浏览器打开也没 都没有数据出来","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3749325_9e2fb936-1696-47e2-97d9-8e734089069d.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3749324_a6e474f0-4170-4772-9c68-521649c503e2.jpg""]",已知,P2,审核通过,"2015-06-10 02:42:54"
0,3736177,Case1,新疆|乌鲁木齐,"samsung  GT-I9228","Android 4.1.2","WIFI ",中国移动,JZO54K.I9228ZMBMC2,"扫描后选择百度浏览器撕开内容后,页面内容太大,无法完整浏览内容.","按照要求的步骤操作后页面字体太大,无法完整浏览.","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3763018_e0c34185-a3ac-4c83-a19b-9d015322a8d7.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3763017_b64989c4-0fcd-490a-8809-eb520c39440e.jpg""]",未知,P1,审核通过,"2015-06-10 17:31:38"
1,3736177,Case2,新疆|乌鲁木齐,"samsung  GT-I9228","Android 4.1.2","WIFI ",中国移动,JZO54K.I9228ZMBMC2,"字体是竖着的,字体放大.左右划动页面有方形黑影.无内容.","按照要求操作后打开扫描页面,结果显示时字体竖着,左右划动页面有四方形黑影.无法看清楚内容.","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3763022_bb09d6c7-cc95-4a8d-93ef-b9d71f9f5dc1.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3763021_4e05c54d-5fff-4ef4-be6a-73ed8d31411b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3763020_dcfad0ff-c5fb-4227-a97d-8b3951b22c9b.jpg""]",未知,P1,审核通过,"2015-06-10 17:31:38"
13,3957901,Case14,河南省|开封市|开封市市辖区|东陈庄路|,"vivo  vivo Y913","Android 4.4.4","WIFI ",中国移动,"KTU84P dev-keys",第十四张截图未能上传上去,步骤都是按照说的，之前的13张都能够传上去，第十四张截图传不上去,[],未知,P3,审核通过,"2015-06-10 17:49:53"
13,8529960,Case14,广东省|深圳市|福田区|滨河大道|9023号-12楼,"vivo  vivo Xplay3S","Android 4.4.2","WIFI ",中国移动,"KVT49L dev-keys",看不到任何数据，但是看信息是5月份已经开始的运行的基金,登陆微信，使用扫一扫功能，进入页面后选择从浏览器打开,[],已知,P2,审核通过,"2015-06-10 11:13:38"
13,11595708,Case14,上海市|上海市|普陀区|云岭东路|165号,"Huawei  PE-TL20","Android 4.4.2","WIFI ",中国移动,PE-TL20V100R001CHNC00B173,产品1个月、3个月、6个月、1年分别都没有涨幅数据,产品1个月、3个月、6个月、1年分别都没有涨幅数据,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3753810_cf54d870-0b24-4d7b-97df-d13364df145b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3753809_d3851e16-a02d-4daa-866d-ba19b7a2dc97.jpg""]",已知,P2,审核通过,"2015-06-10 09:36:26"
8,13251157,Case9,吉林省|延边朝鲜族自治州|延吉市|烟集街|,"samsung  GT-I9200","Android 4.2.2","WIFI ",无SIM卡,JDQ39.I9200ZCUCNJ1,测试过程页面死机，出现黑色的界面,测试过程页面死机，等待片刻后出现黑色的界面。重新进入众测任务，重新打开程序才可继续进行。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3755046_77fa80b8-3c08-4d76-b849-eface8840c0c.jpg""]",已知,P1,审核通过,"2015-06-10 10:29:44"
