case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,287289,注册,吉林省|延边朝鲜族自治州|敦化市|敖东大街|2374,"Xiaomi  Redmi Note 2","Android 5.0.2","WIFI ",中国移动,LRX22G,"一 点击微任务 
二点击移动项目
三点击下载安装迪信通App
四 点击恒信通软件 输入手机号码开始注册
五 注册失败 ，无法收到验证码","一 点击微任务 
二点击移动项目
三点击下载安装迪信通App
四 点击恒信通软件 输入手机号码开始注册
五 注册失败 ，无法收到验证码","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6624816_9fef386a-b140-423d-aa18-355b1a270e06.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6624815_088a96b3-ff80-4a12-b4ba-3a3a7b12602b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6624814_17db9b1b-7514-4607-8fa6-8e97dcb33969.jpg""]",未知,P0,审核通过,"2015-11-06 21:29:34"
2,287289,忘记密码,吉林省|延边朝鲜族自治州|敦化市|敖东大街|2374,"Xiaomi  Redmi Note 2","Android 5.0.2","WIFI ",中国移动,LRX22G,"一 点击微任务 
二点击移动项目
三点击下载安装迪信通App
四 点击恒信通软件 输入手机号码开始注册
五 注册失败 ，无法收到验证码","一 点击微任务 
二点击移动项目
三点击下载安装迪信通App
四 点击恒信通软件 输入手机号码开始注册
五 注册失败 ，无法收到验证码","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6624830_df511ab9-9382-4666-bbf5-8137040f40f9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6624829_b5749630-932d-48f8-a578-48dddbee9167.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6624828_cf58f174-6ec5-423d-a31e-9760d1d7bfd4.jpg""]",未知,P0,审核不通过,"2015-11-06 21:29:34"
1,287289,登录,吉林省|延边朝鲜族自治州|敦化市|敖东大街|2374,"Xiaomi  Redmi Note 2","Android 5.0.2","WIFI ",中国移动,LRX22G,"一 点击微任务 
二点击移动项目
三点击下载安装迪信通App
四 点击恒信通软件 输入手机号码开始注册
五 注册失败 ，无法收到验证码","一 点击微任务 
二点击移动项目
三点击下载安装迪信通App
四 点击恒信通软件 输入手机号码开始注册
五 注册失败 ，无法收到验证码","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6624827_70c993e6-92ce-475b-9165-26d3f146014e.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6624826_e14c4b89-c495-4d8e-9211-e303998baec9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6624825_2146c95b-4bb4-4956-9771-2e42e1f271ae.jpg""]",未知,P0,审核不通过,"2015-11-06 21:29:34"
0,2059358,注册,浙江省|宁波市|江东区|锦苑东巷|,"Coolpad  Coolpad 9150","Android 4.1.2","WIFI ",无SIM卡,4.1.055.P1.130806.9150,首次注册登陆后软件闪退无响应！,"首次注册登陆后软件闪退无响应！酷派9150 安卓4.1","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6620637_48931e01-1cf3-4a81-aca8-5644e1b47c88.jpg""]",未知,P0,审核通过,"2015-11-06 19:20:48"
1,3309298,登录,贵州|毕节,"Huawei  HUAWEI MT7-CL00","Android 4.4.2","WIFI ",中国电信,MT7-CL00V100R001C92B135,在点击退出的时候，提示程序异常，并黑屏。,在点击退出的时候，提示程序异常，并黑屏。,[],未知,P0,审核通过,"2015-11-06 19:07:50"
0,11597463,注册,山西省|晋中市|榆次区|大学街|,"Honor  HONOR H30-L01","Android 4.4.2","WIFI ",中国移动,H30-L01V100R001CHNC00B271,注册后登陆应用时进入主界面崩溃,注册步骤正常，当时当注册号后用帐户登录，进入主界面后应用出现崩溃的现象，显示“迪信通已停止运行。重复登录显示同样结果。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6618271_dbb466f2-069e-4095-8d8c-13b98769c454.jpg""]",未知,P0,审核通过,"2015-11-06 18:34:50"
0,14927138,注册,北京市|北京市|海淀区|上地十街|10号,"google  Nexus 5","Android 4.4.3","WIFI ",无SIM卡,KTU84M,注册完成之后居然闪退了，重新打开可以使用。,注册完成之后居然闪退了，重新打开可以使用。应该是软件的bug，体验不佳。希望能改进。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6617794_f42c108f-5351-45ca-83a0-1aac86ac99a1.jpg""]",未知,P0,审核通过,"2015-11-06 18:17:29"
1,15085574,登录,湖南省|湘潭市|岳塘区|滨江路|,"Honor  HONOR H30-L02","Android 4.4.2","WIFI ",中国联通,H30-L02V100R001CHNC00B271,注册登录后，无法直接退出应用，一直跳到选择门面的界面,注册登录后，想退出登录不成功，一直跳到选择门面的界面，十分令人不舒服，无法回到登录界面，也无法直接退出,[],未知,P0,审核通过,"2015-11-06 21:37:31"
1,15085574,登录,湖南省|湘潭市|岳塘区|滨江路|,"Honor  HONOR H30-L02","Android 4.4.2","WIFI ",中国联通,H30-L02V100R001CHNC00B271,注册登录后，选择门面后出现问题,注册登录后，选择门面后出现问题，程序闪退,[],未知,P0,审核不通过,"2015-11-06 21:37:31"
1,15085574,登录,湖南省|湘潭市|岳塘区|滨江路|,"Honor  HONOR H30-L02","Android 4.4.2","WIFI ",中国联通,H30-L02V100R001CHNC00B271,这个是这个测试排版的问题，,这个是这个测试排版的问题，这个测试功能三电脑显示是登录，而手机显示的确是忘记密码，跟二错位了,[],未知,P0,审核不通过,"2015-11-06 21:37:31"
1,15259912,登录,河南省|郑州市|金水区|祥园东路|,"vivo  vivo Y11i T","Android 4.2.2","WIFI ",中国移动,ALPS.JB5.MP.V1.6,一直自己自动跳转，还提示运行停止,选门店时一直页面跳转，运行强制停止，跳转到登录页面。,[],未知,P0,审核通过,"2015-11-06 19:54:29"
0,15346918,注册,辽宁省|沈阳市|于洪区|青城北路|,"Huawei  HUAWEI MT1-T00","Android 4.1.2","WIFI ",中国移动,MT1-T00V100R001C01B108,注册时候可以登录，但是登陆之后让选择最近的门店时候软件崩溃了,注册时候可以登录，但是登陆之后让选择最近的门店时候软件崩溃了,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6618848_8e019e8b-9487-4a16-9236-8d2fd2a49fab.jpg""]",未知,P0,审核通过,"2015-11-06 18:51:18"
0,15471034,注册,河南省|郑州市|金水区|北环路|61号,"Huawei  HUAWEI G750-T01","Android 4.2.2","WIFI ",中国移动,"G750-T01 V100R001CHNC00B152",登录成功后出现退出不了问题,登录成功后，界面要求非要先选择为你服务的一个门店，后退不了。一直在闪选择门店的页面,[],未知,P0,审核通过,"2015-11-06 18:39:47"
