case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,18755,自由测试,湖北省|襄阳市|襄城区|西巷子|,"Xiaomi  2014811","Android 4.4.4","WIFI ",中国移动,KTU84P,省电功能中界面显示的可延长小时数数字有遮挡,"1、安装360安全助手；
2、选择省电；
3、进入省电界面，即可看到省电小时数字显示时被剩余电量按钮遮挡；请参见截图，谢谢！（红米2，NIUI7，超大字号）","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7550318_96a021bf-dabb-429e-82d0-26dfa9ed7f32.jpg""]",未知,P0,审核通过,"2015-11-27 21:00:52"
0,3463911,自由测试,四川省|成都市|大邑县|滨江东路|北1段-29,"Xiaomi  HM 1S","Android 4.4.4","WIFI ",中国电信,KTU84P,我使用的是红米1S电信版，在下载完APP升级包后，在安装时候提示安装失败，试了3次也是如此,我使用的是红米1S电信版，在下载完APP升级包后，在安装时候提示安装失败，试了3次也是如此,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7549419_5e5b1f02-d0f3-4030-a8b9-353841a568d8.jpg""]",未知,P0,审核通过,"2015-11-27 20:32:54"
0,9316675,自由测试,甘肃省|酒泉市|肃州区|G312(飞天路)|,"Huawei  HUAWEI P7-L09","Android 4.4.2","WIFI ",中国电信,P7-L09V100R001C92B126SP01,360Box为什么全是英文？看不懂！,打开最上面礼品图标，显示内容全为英文，很多内容都看不懂，不知道是干嘛的！,[],未知,P0,审核通过,"2015-11-28 16:31:27"
0,14249025,自由测试,江苏省|镇江市|京口区|纬九路|,"OPPO  R811","Android 4.0.4","WIFI ",无SIM卡,R811_12_4.11_140626,加速界面底下的的字体无法全部显示,打开软件界面后，加速界面底下的的字体无法全部显示,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7550860_eb8c3c24-adc1-43ff-8614-b30179d279a7.jpg""]",未知,P0,审核通过,"2015-11-27 21:49:38"
0,14329011,自由测试,北京市|北京市|昌平区|X021(东北路)|,"ZTE  U9180","Android 4.3","WIFI ",中国移动,"ZTE U9180_CNMobileCommon_V0.50",清理页面提示发现188MB+手机垃圾；但【扫描】后发现有1.4GB建议清理。大小差的有点离谱,清理页面提示发现188MB+手机垃圾；但【扫描】后发现有1.4GB建议清理。大小差的有点离谱,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568655_5f0de60c-7c18-421c-81ab-67463ae2a5a6.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568654_30474b5c-f9a8-4251-ae4d-53939b767e26.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568653_63b1c76b-50db-4680-aa9f-9efd98bc59a0.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568652_52851254-b1f7-46b3-a5b5-d64682647687.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568651_5eb97be8-b444-4215-a460-8ddeb561aec3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568650_2bbe953c-bdc5-4d88-b7d0-f14e5685a32b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568649_55b19bb9-de18-4d6a-b947-e35ec464c2d9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568648_8bbb81ae-c8b6-4f92-9293-921f30051941.jpg""]",未知,P0,审核通过,"2015-11-28 14:10:32"
0,14329011,自由测试,北京市|北京市|昌平区|X021(东北路)|,"ZTE  U9180","Android 4.3","WIFI ",中国移动,"ZTE U9180_CNMobileCommon_V0.50",清理-扫描完成后，在右上角的【忽略名单】页面，没有找到添加想忽略清理项目的功能按钮,清理-扫描完成后，在右上角的【忽略名单】页面，没有找到添加想忽略清理项目的功能按钮,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568655_5f0de60c-7c18-421c-81ab-67463ae2a5a6.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568654_30474b5c-f9a8-4251-ae4d-53939b767e26.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568653_63b1c76b-50db-4680-aa9f-9efd98bc59a0.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568652_52851254-b1f7-46b3-a5b5-d64682647687.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568651_5eb97be8-b444-4215-a460-8ddeb561aec3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568650_2bbe953c-bdc5-4d88-b7d0-f14e5685a32b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568649_55b19bb9-de18-4d6a-b947-e35ec464c2d9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568648_8bbb81ae-c8b6-4f92-9293-921f30051941.jpg""]",未知,P0,审核通过,"2015-11-28 14:10:32"
0,14329011,自由测试,北京市|北京市|昌平区|X021(东北路)|,"ZTE  U9180","Android 4.3","WIFI ",中国移动,"ZTE U9180_CNMobileCommon_V0.50",第一次使用清理垃圾。扫描出1.4GB垃圾，选择除系统ZTE垃圾1.2GB以外的所有垃圾进行清理。提示累计清理171MB垃圾，系统干净。但1.2GB的垃圾并没有进行清理。不好意思，我紧着进行了清理，忘记截图1.2GB未清理的图了。怀疑是系统ZTE垃圾没被计算到位,第一次使用清理垃圾。扫描出1.4GB垃圾，选择除系统ZTE垃圾1.2GB以外的所有垃圾进行清理。提示累计清理171MB垃圾，系统干净。但1.2GB的垃圾并没有进行清理。不好意思，我紧着进行了清理，忘记截图1.2GB未清理的图了。怀疑是系统ZTE垃圾没被计算到位,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568655_5f0de60c-7c18-421c-81ab-67463ae2a5a6.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568654_30474b5c-f9a8-4251-ae4d-53939b767e26.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568653_63b1c76b-50db-4680-aa9f-9efd98bc59a0.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568652_52851254-b1f7-46b3-a5b5-d64682647687.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568651_5eb97be8-b444-4215-a460-8ddeb561aec3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568650_2bbe953c-bdc5-4d88-b7d0-f14e5685a32b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568649_55b19bb9-de18-4d6a-b947-e35ec464c2d9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568648_8bbb81ae-c8b6-4f92-9293-921f30051941.jpg""]",未知,P0,审核不通过,"2015-11-28 14:10:32"
0,14329011,自由测试,北京市|北京市|昌平区|X021(东北路)|,"ZTE  U9180","Android 4.3","WIFI ",中国移动,"ZTE U9180_CNMobileCommon_V0.50",左上角调出菜单-软件管家-软件搬家，建议加上全选按钮。其他页面也有这个问题，全选是得手动一个一个选,左上角调出菜单-软件管家-软件搬家，建议加上全选按钮。其他页面也有这个问题，全选是得手动一个一个选,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568655_5f0de60c-7c18-421c-81ab-67463ae2a5a6.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568654_30474b5c-f9a8-4251-ae4d-53939b767e26.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568653_63b1c76b-50db-4680-aa9f-9efd98bc59a0.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568652_52851254-b1f7-46b3-a5b5-d64682647687.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568651_5eb97be8-b444-4215-a460-8ddeb561aec3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568650_2bbe953c-bdc5-4d88-b7d0-f14e5685a32b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568649_55b19bb9-de18-4d6a-b947-e35ec464c2d9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568648_8bbb81ae-c8b6-4f92-9293-921f30051941.jpg""]",未知,P0,审核通过,"2015-11-28 14:10:32"
0,14329011,自由测试,北京市|北京市|昌平区|X021(东北路)|,"ZTE  U9180","Android 4.3","WIFI ",中国移动,"ZTE U9180_CNMobileCommon_V0.50",右上角点击升级，弹出的升级页面，中英文混合。右上角的360BOX也是英文。建议统一为中文，跟整个APP保持一致,右上角点击升级，弹出的升级页面，中英文混合。右上角的360BOX也是英文。建议统一为中文，跟整个APP保持一致,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568655_5f0de60c-7c18-421c-81ab-67463ae2a5a6.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568654_30474b5c-f9a8-4251-ae4d-53939b767e26.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568653_63b1c76b-50db-4680-aa9f-9efd98bc59a0.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568652_52851254-b1f7-46b3-a5b5-d64682647687.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568651_5eb97be8-b444-4215-a460-8ddeb561aec3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568650_2bbe953c-bdc5-4d88-b7d0-f14e5685a32b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568649_55b19bb9-de18-4d6a-b947-e35ec464c2d9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568648_8bbb81ae-c8b6-4f92-9293-921f30051941.jpg""]",未知,P0,审核不通过,"2015-11-28 14:10:32"
0,14329011,自由测试,北京市|北京市|昌平区|X021(东北路)|,"ZTE  U9180","Android 4.3","WIFI ",中国移动,"ZTE U9180_CNMobileCommon_V0.50",左上角调出菜单-软件管家-软件搬家，全选手机中的软件，移动到SD卡，移动成功后，手机显示自身启动器已停止运行,左上角调出菜单-软件管家-软件搬家，全选手机中的软件，移动到SD卡，移动成功后，手机显示自身启动器已停止运行,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568655_5f0de60c-7c18-421c-81ab-67463ae2a5a6.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568654_30474b5c-f9a8-4251-ae4d-53939b767e26.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568653_63b1c76b-50db-4680-aa9f-9efd98bc59a0.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568652_52851254-b1f7-46b3-a5b5-d64682647687.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568651_5eb97be8-b444-4215-a460-8ddeb561aec3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568650_2bbe953c-bdc5-4d88-b7d0-f14e5685a32b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568649_55b19bb9-de18-4d6a-b947-e35ec464c2d9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/7568648_8bbb81ae-c8b6-4f92-9293-921f30051941.jpg""]",未知,P0,审核通过,"2015-11-28 14:10:32"
