case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,18755,界面是否正常,湖北省|襄阳市|襄城区|西巷子|,"Xiaomi  2014811","Android 4.4.4","WIFI ",中国移动,KTU84P,界面字符重叠在一起了，小米手机，超大字号,"1、进入系统界面；
2、显示字符就出现重叠了，
3、系统：红米2，操作系统已经升级至最新版，超大字号。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898490_f8e7fb1a-0ee8-4af0-9ac2-7c5070d76bbe.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898489_bbb6cfab-8627-4d25-8aab-19cb4a8b4b34.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898488_fdda710d-06af-4ee8-b1f7-cb60aee073c7.jpg""]",未知,P0,审核通过,"2015-11-12 19:54:51"
0,18755,界面是否正常,湖北省|襄阳市|襄城区|西巷子|,"Xiaomi  2014811","Android 4.4.4","WIFI ",中国移动,KTU84P,在单击purchase时系统显示初始化失败,"1、进入系统；
2、点选右上角的省略号；
3、选择setting，系统没有反应；
4、选择purchase，系统提示GooglePlay初始化失败，当前无法进行支付等信息，详见截图。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898490_f8e7fb1a-0ee8-4af0-9ac2-7c5070d76bbe.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898489_bbb6cfab-8627-4d25-8aab-19cb4a8b4b34.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6898488_fdda710d-06af-4ee8-b1f7-cb60aee073c7.jpg""]",未知,P0,审核通过,"2015-11-12 19:54:51"
0,779468,界面是否正常,北京市|北京市|昌平区|太平庄北街|,"Sony  S39h","Android 4.2.2","WIFI ",中国联通,16.0.A.0.47,点右上角的setting无任何反应,点右上角的setting无任何反应，再说一遍，点右上角的setting无任何反应，呵呵，凑字数,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6901425_227b90f4-ff15-42cd-9fa7-2b28e19e8798.jpg""]",未知,P0,审核通过,"2015-11-12 20:52:46"
0,3572438,界面是否正常,广东省|肇庆市|端州区|紫荆路|,"samsung  GT-I9500","Android 4.4.2","WIFI ",中国移动,"I9500 ZCUHNH4 JiaGe v1.63",打开软件后屏幕一片黑，应用程序未响应,打开软件后屏幕一片黑，应用程序未响应，手机为三星S4,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6961310_c87a3d45-6f71-42bc-a484-956b85c815d8.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6961309_f7e6368a-8c27-49ee-a71d-41051fe6b432.jpg""]",未知,P0,审核通过,"2015-11-13 22:10:15"
0,4850833,界面是否正常,北京市|北京市|昌平区|X021(东北路)|,"ZTE  U9180","Android 4.3","WIFI ",中国移动,"ZTE U9180_CNMobileCommon_V0.50",动态的图片显示的网址跟步骤2的网址不一致,"1>：点击learn more。2>：图片显示的是www.TunesToDroid.com，步骤2显示的是www.tune2go.com；并且这两个网址都无法再电脑的浏览器里打开","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6949220_3cf4c20c-e5db-4b10-83bb-ba0cb7e67f93.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6949219_b81033d0-c375-4289-9d5a-64691b0cda02.jpg""]",未知,P0,审核通过,"2015-11-13 17:30:42"
0,4850833,界面是否正常,北京市|北京市|昌平区|X021(东北路)|,"ZTE  U9180","Android 4.3","WIFI ",中国移动,"ZTE U9180_CNMobileCommon_V0.50",点击右上角的settings，页面没有任何反应，给人的感觉是功能没有实现。,点击右上角的settings，页面没有任何反应，给人的感觉是功能没有实现。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6949220_3cf4c20c-e5db-4b10-83bb-ba0cb7e67f93.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6949219_b81033d0-c375-4289-9d5a-64691b0cda02.jpg""]",未知,P0,审核通过,"2015-11-13 17:30:42"
0,4850833,界面是否正常,北京市|北京市|昌平区|X021(东北路)|,"ZTE  U9180","Android 4.3","WIFI ",中国移动,"ZTE U9180_CNMobileCommon_V0.50",点击右上角的purchase，提示初始化失败，当前无法进行支付。,点击右上角的purchase，提示初始化失败，当前无法进行支付。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6949220_3cf4c20c-e5db-4b10-83bb-ba0cb7e67f93.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6949219_b81033d0-c375-4289-9d5a-64691b0cda02.jpg""]",未知,P0,审核通过,"2015-11-13 17:30:42"
0,14376974,界面是否正常,广东省|广州市|越秀区|菜园西路|3号,"Xiaomi  HM NOTE 1W","Android 4.4.2","WIFI ",中国联通,JH3CN0.0-9a804de0c54b914fc25fb,"界面不正常 安装完成后 无法进入 会显示","界面不正常 安装完成后 无法进入 会显示启动服务器失败 端口被占用","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6901538_1d8bd59a-f8e7-4176-8a7f-f0302d9fefa4.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6901537_159f6c2d-779b-4f06-96b7-cc928d88bc3e.jpg""]",未知,P0,审核通过,"2015-11-12 20:54:42"
0,14376974,界面是否正常,广东省|广州市|越秀区|菜园西路|3号,"Xiaomi  HM NOTE 1W","Android 4.4.2","WIFI ",中国联通,JH3CN0.0-9a804de0c54b914fc25fb,"好不容易多次点击进入了 又有问题","好不容易多次点击进入了 又有问题 我点击右上角那个三点 点出来2个选项 我点击下面一个就出现一个提示 看截图","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6901538_1d8bd59a-f8e7-4176-8a7f-f0302d9fefa4.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6901537_159f6c2d-779b-4f06-96b7-cc928d88bc3e.jpg""]",未知,P0,审核通过,"2015-11-12 20:54:42"
0,15403892,界面是否正常,浙江省|台州市|三门县||,"Meizu  m1 note","Android 5.1","WIFI ",中国联通,"Flyme OS 4.5.7A",打开软件，手机显示“启动服务器失败，端口被占用”。,打开软件，手机显示“启动服务器失败，端口被占用”。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6884337_2e79d8a5-45b2-4d4e-8977-3b6eb6348ed5.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6884336_269150b6-b713-4a15-b76a-376467a79217.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6884335_47bc0e7d-5d12-4c0c-b009-807d63895b4e.jpg""]",未知,P0,审核通过,"2015-11-12 14:02:31"
0,15471034,界面是否正常,河南省|郑州市|金水区|北环路|61号,"Huawei  HUAWEI G750-T01","Android 4.2.2","WIFI ",中国移动,"G750-T01 V100R001CHNC00B152",全英文看不懂什么意思，后面无法操作,全英文看不懂什么意思，后面无法操作，点击第二部进行到的页面不能再点击，没有反应,[],未知,P0,审核通过,"2015-11-12 20:51:41"
