case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
1,212314,查看商户列表,广东省|东莞市|东莞市市辖区|上坑三路|199号,"T-smart  T-smart D58X","Android 4.0.3","WIFI ",无SIM卡,D58X_H_T-smart_V20.00,"在“点外卖”标签下，查看周边商户列表,无法定位到相关信息","在“点外卖”标签下， 无法定位附近相关商品信息，如图","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3323867_3eac8703-5364-4c64-bd9e-ee41573d2f41.jpg""]",未知,P0,审核不通过,"2015-05-09 09:34:04"
0,779468,定位功能测试,北京市|北京市|昌平区|太平庄北街|,"Huawei  S8-701u","Android 4.3","WIFI ",中国移动,S8-701uV100R001C233B008,一直说网络不可用，其实是可以用的,打开之后，定位我当前位置，提示周边没有外卖，然后我搜索中关村，有“中关村地铁”。。。等等列表可选，选择其中一个之后，页面显示“正在加载”，然后又是没有外卖，还提示“网络不可用”。要是网络不可用，怎么可能搜到中关村了？,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3324700_e54587e4-baac-4691-91a5-38897d91e9e7.jpg""]",未知,P0,审核不通过,"2015-05-09 11:08:23"
1,779468,查看商户列表,北京市|北京市|昌平区|太平庄北街|,"Huawei  S8-701u","Android 4.3","WIFI ",中国移动,S8-701uV100R001C233B008,一个商户都没有看到，这一步执行不了,请看上一步的评论，由于没有任何商户，这一步执行不了,[],未知,P0,审核不通过,"2015-05-09 11:08:23"
0,780657,定位功能测试,广东省|深圳市|南山区|珠光路|150,"Xiaomi  MI 2S","Android 4.1.1","WIFI ",中国联通,JRO03L,"无法准确看到为止，看到区后就看不到街道 点进去也看不到","点击当前为止，点进去看不到具体位置  首页上位置只具体到区，没街道办等","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3327907_7783459d-a49a-455d-a4d9-6bbb26995729.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3327906_4c8de598-9ec8-4f82-b35d-76ce709fe39d.jpg""]",未知,P0,审核不通过,"2015-05-09 23:10:07"
0,2021602,定位功能测试,辽宁省|沈阳市|东陵区|天坛南街|,"Lenovo  Lenovo A830","Android 4.2.1","WIFI ",中国移动,A830_R_2.3.60.52,定位地址显示不全，无法显示,定位地址显示辽宁省沈阳市东陵。。。，街路没有，点击向下箭头出现沈阳市，并没有出现详细地址,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3330912_1cd53f94-99d4-481f-82f9-234e24890f7e.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3330911_360db3cf-ba13-4ddf-872b-ad5cb46111ec.jpg""]",未知,P0,审核不通过,"2015-05-10 09:48:45"
1,2798391,查看商户列表,重庆市|重庆市|南川区|金山大道|,"samsung  SCH-I759","Android 4.1.2","WIFI ",无SIM卡,JZO54K.I759KEANH3,老是附近没有外卖商户，更换地址也没有,更换了多个地址，包括人流密集的商业区也没有商户,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3328409_d43c7d2b-9921-4982-af9a-6350a83db8c9.jpg""]",未知,P0,审核不通过,"2015-05-10 09:00:47"
0,6751027,定位功能测试,河南|郑州,"Coolpad  Coolpad 8297W","Android 4.2.2","WIFI ",中国联通,4.2.043.P0.141223.8297W,定位不精确，不能显示出来地级市的信息,定位显示的是河南省郑州市新...意思显示出来县级市（郑州新郑），但是点击地址之后，只显示郑州市,[],未知,P0,审核不通过,"2015-05-09 09:35:27"
1,8612842,查看商户列表,广东|佛山,"HTC  Desire S","Android 4.2.2","WIFI ",unknown,JDQ39E,广东省佛山无任何外卖商户信息,打开软件定位后所在的城市无任何信息，无外卖商户,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3339855_901a5ccd-6c75-4c94-a8e5-295f69cbf36d.jpg""]",未知,P0,审核不通过,"2015-05-13 00:24:42"
2,8612842,查看菜品介绍,广东|佛山,"HTC  Desire S","Android 4.2.2","WIFI ",unknown,JDQ39E,无任务商户信息，更加不能测试商户列表菜品,打开软件定位佛山所在地无任何商户信息，外卖空白，不能进行任何操作,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3339857_dc8df409-1748-409f-a6c7-6d99484e6ecc.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3339856_90b7b82d-89ee-4594-ac70-f5c3dd1cfb69.jpg""]",未知,P0,审核不通过,"2015-05-13 00:24:42"
2,10314569,查看菜品介绍,山东省|青岛市|市南区|宁德路|,"samsung  GT-I9308I","Android 4.3","WIFI ",中国移动,JLS36C.I9308IZMUANG1,没有菜品介绍，只要一个图片,选择商家后，点进去查看菜品，发现没有菜品介绍，只要一张图片,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3336976_b66860c7-85f5-408c-b9a7-07d7173a4aac.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3336975_5585b442-ee83-4bc3-ab07-4de47bde2ffd.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3336974_9de9e3fa-a927-497a-b417-471dd886536d.jpg""]",未知,P0,审核不通过,"2015-05-12 10:25:53"
