case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,531756,下载，登录,山西省|太原市|古交市|青山路|,"Coolpad  Coolpad 8675-A","Android 4.4.4","WIFI ",中国移动,4.4.069.P0.150818.8675-A,无法使用微信第三方登录,安装好APP后，在登录界面分别使用微博，QQ，微信第三方登录，发现微博和QQ账号可以登录，而点击微信登录没有反应。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4591058_33b54205-94c2-4b1d-998a-ca360dc8d1cf.jpg""]",未知,P0,审核通过,"2015-08-28 11:12:38"
0,845255,下载，登录,河北|保定,"oneplus  A0001","Android 4.4.4","WIFI ",中国移动,"bacon-userdebug 4.4.4 KTU84Q 9",微信授权登陆无法调起微信程序,首页的微信授权登陆按钮，点击后无法调起微信程序,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4594627_9f8ff894-888a-416a-9a2b-5bc9875b14fe.jpg""]",未知,P3,审核通过,"2015-08-29 02:25:40"
0,845255,下载，登录,河北|保定,"oneplus  A0001","Android 4.4.4","WIFI ",中国移动,"bacon-userdebug 4.4.4 KTU84Q 9",微信授权登陆无法调起微信程序,首页的微信授权登陆按钮，点击后无法调起微信程序,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4594627_9f8ff894-888a-416a-9a2b-5bc9875b14fe.jpg""]",未知,P0,审核通过,"2015-08-29 02:25:43"
0,1232397,下载，登录,辽宁省|大连市|金州区|G202(国泰路)|,"Honor  Che1-CL20","Android 4.4.4","WIFI ",中国联通,Che1-CL20V100R001CHNC00B278,微信无法快捷登录微信无法快捷登录,微信无法快捷登录微信无法快捷登录微信无法快捷登录微信无法快捷登录,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4593056_62a01a05-444f-47c0-ae75-37905527eef7.jpg""]",未知,P0,审核通过,"2015-08-28 17:36:09"
1,1232397,体验各页面功能有无问题,辽宁省|大连市|金州区|G202(国泰路)|,"Honor  Che1-CL20","Android 4.4.4","WIFI ",中国联通,Che1-CL20V100R001CHNC00B278,打脸是由卡顿打脸是由卡顿打脸是由卡顿打脸是由卡顿,打脸是由卡顿打脸是由卡顿打脸是由卡顿打脸是由卡顿,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4593058_5c72ab82-e489-404d-96bb-391ed8bc3c57.jpg""]",未知,P0,审核不通过,"2015-08-28 17:36:09"
0,1582699,下载，登录,辽宁省|鞍山市|海城市|新东一街|,"Huawei  H30-T10","Android 4.2.2","WIFI ",中国移动,"H30-T10 V100R001CHNC00B149",注册过程中，初始化的省份与城市不匹配,注册过程中，初始化的省份与城市不匹配，只要重新选择省份后，就不会出现不匹配了。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4594517_89833ae8-dd6b-455f-8f34-114b15c8e155.jpg""]",未知,P0,审核通过,"2015-08-28 23:02:01"
1,1582699,体验各页面功能有无问题,辽宁省|鞍山市|海城市|新东一街|,"Huawei  H30-T10","Android 4.2.2","WIFI ",中国移动,"H30-T10 V100R001CHNC00B149",在溜达界面，点人物头像后，对其印象评分，不成功，提示打分失败！,在溜达界面，点人物头像后，进入个人详情界面，将页面拉到最下边，对其印象评分，不成功，提示打分失败！,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4594519_6716d3dd-6648-40c9-9474-7c6c530438d5.jpg""]",未知,P0,审核不通过,"2015-08-28 23:02:01"
0,1707590,下载，登录,北京市|北京市|海淀区|清河东路|16号,"Lenovo  Lenovo K50-t5","Android 5.0","WIFI ",中国移动,VIBEUI_V2.5_1522_5.882.1_ST_K5,打开软件出现白屏并闪退,"在百度众测的 觅恋交友 任务里点击“打开”按钮，出现空白屏幕，持续约5秒钟，退出白屏，并返回任务界面","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4598463_a6e2cc0f-74c0-4859-8e56-ba8832251f3f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4598462_0f12002f-9ec2-4fc5-9ef1-87b91b3bd333.jpg""]",未知,P0,审核不通过,"2015-08-29 20:51:35"
0,1816881,下载，登录,广东省|佛山市|顺德区|荔南路|a65号,"Honor  HONOR H30-L01","Android 4.4.2","WIFI ",中国移动,H30-L01V100R001CHNC00B151,微博登陆不了，访问错误。,微博登陆不了，访问错误。微博帐号登陆不了，访问错误。,[],未知,P0,审核不通过,"2015-08-30 18:01:06"
0,2874713,下载，登录,云南省|文山壮族苗族自治州|马关县|骏城路|31号,"vivo  vivo Y23L","Android 4.4.4","WIFI ",中国移动,"KTU84P dev-keys",初次注册登录时，微信号登录的按钮无法点开。,安装软件，打开软件后，用微信号注册登录。但是该按钮打不开。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4605434_1989e4e0-e4ce-431f-8c9b-9a2bb040d515.jpg""]",未知,P0,审核通过,"2015-08-31 11:14:52"
0,2874713,下载，登录,云南省|文山壮族苗族自治州|马关县|骏城路|31号,"vivo  vivo Y23L","Android 4.4.4","WIFI ",中国移动,"KTU84P dev-keys",没有账号注销退出按钮。,注册成功后登录，注销退出账号，但是没有该按钮。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4605434_1989e4e0-e4ce-431f-8c9b-9a2bb040d515.jpg""]",未知,P0,审核不通过,"2015-08-31 11:14:52"
0,4565355,下载，登录,北京市|北京市|朝阳区|立水桥西路|,"Huawei  HUAWEI A199","Android 4.1.2","WIFI ",中国电信,A199V100R001C92B132,第三方登陆中微博登陆提示访问出错,打开软件----选择新浪微博登陆方式———提示访问出错,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4589003_03e0e7be-0770-4f37-99de-d338390f8be0.jpg""]",未知,P0,审核不通过,"2015-08-28 08:22:37"
1,11231044,体验各页面功能有无问题,河北|保定,"Meizu  M463C","Android 4.4.4","WIFI ",中国电信,"Flyme OS 4.2.0.3Q","首次使用新浪微博账号登录 在填写昵称等资料时 出现长时间无响应","首次使用新浪微博账号登录 在填写昵称等资料页面 软件出现长时间无响应 有一个圈圈在转 转了很长时间无反应 只能强行关闭 并重新启动软件 这次能正常使用了","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4591564_a8448552-154f-4bfe-ad3a-3837632156f8.jpg""]",未知,P0,审核不通过,"2015-08-28 12:24:20"
0,14206876,下载，登录,江苏省|南京市|鼓楼区|凤凰街|58号,"Honor  Che1-CL10","Android 4.4.4","WIFI ",中国电信,Che1-CL10V100R001CHNC92B248,注册界面出现无限载入的问题，按返回无效，只能强杀进程后再进,注册界面出现无限载入的问题，按返回无效，只能强杀进程后再进,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4588965_967df429-f3d1-4901-ba94-279b37621d3b.jpg""]",未知,P0,审核不通过,"2015-08-28 07:55:47"
0,14343379,下载，登录,浙江|温州,"HUAWEI  Hol-T00","Android 4.2.2","WIFI ",中国移动,Holly-T00V100R001CHSC01B076,无法用微信登陆。。。,下载，安装，打开，用合作伙伴账号登陆的时候，我先是用QQ登陆的，因为我的QQ不是最新版所以无法登陆，就改用微信登陆，结果无论怎么点他都没有反应,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4601120_343de92b-b2eb-4f78-bc07-3155c27d2024.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4601119_15a706f8-eae8-49f1-bac7-36a27e347246.jpg""]",未知,P0,审核通过,"2015-08-30 12:40:05"
1,14388675,体验各页面功能有无问题,福建省|福州市|台江区|南门商圈交通路|23号,"samsung  SM-N9008V","Android 4.3","WIFI ",无SIM卡,JSS15J.N9008VZMUBNA2,打脸页面，对印象评分，5颗星，其中两个手指同时点击，页面会一直停留在转圈中。退不出去。,打脸页面，对印象评分，5颗星，其中两个手指同时点击，（必须两个手指）页面会一直停留在转圈中。退不出去。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4588800_cb44d648-f23b-46ed-ba30-a491050105ce.jpg""]",未知,P0,审核通过,"2015-08-27 23:14:39"
0,14458799,下载，登录,江苏省|泰州市|海陵区|凤凰东路|34号,"Sony  L50t","Android 4.4.2","WIFI ",中国移动,17.1.E.2.67,不能对别人的印象进行打分,在选中的人，最后面“ta给你的印象如何”，不能进行打分,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4592673_2def3df3-aa85-4cb9-98aa-809effa0dba6.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4592672_bf219625-660a-452d-906b-d6cd57710801.jpg""]",未知,P0,审核不通过,"2015-08-28 16:41:17"
0,15112353,下载，登录,河南省|郑州市|金水区|三北街|,"samsung  SM-N9009","Android 4.4.2","WIFI ",中国电信,KOT49H.N9009KEU2FNK2,使用微信账号无法登陆,登录界面点击微信登录无反应，点击qq和微博会跳转登录页面,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4588935_4d0c1af0-db2c-4daa-ba51-633bead03da7.jpg""]",未知,P0,审核通过,"2015-08-28 07:13:22"
