case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
1,571550,找酒店,河北省|唐山市|路南区|国防道|,"Xiaomi  MI 3","Android 4.4.4","WIFI ",中国移动,KTU84P,手机号显示的不是我的手机号,预定的酒店，酒店订单里显示的不是自己的手机号，点击右边更换号码，出现一个登陆网页，用短信验证登陆，显示的还不是自己的手机号,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3269278_ebe47f76-a997-4ede-80a5-5440da78cd87.jpg""]",已知,P2,审核通过,"2015-04-23 08:35:45"
1,779835,找酒店,河北省|邯郸市|广平县||,"Huawei  HUAWEI G750-T01","Android 4.2.2","WIFI ",中国联通,"G750-T01 V100R001CHNC00B152",在订单页面没有酒店的详细预订信息,在订单页面没有酒店的详细预订信息，没有约定,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3271635_1aa2aea2-170a-4998-8f90-7c271341337e.jpg""]",已知,P2,审核通过,"2015-04-23 14:56:29"
0,1019437,找美食,河南省|郑州市|金水区|北一街|551号,"htc  HTC D816w","Android 4.4.2","WIFI ",中国联通,"KOT49H release-keys",语音输入时，地点不支持搜索，文字输入地点没有问题,语音搜索二七区，文化路均显示暂不支持地点搜索,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3266205_1a37e86b-b6b2-4d65-b03f-dee00460d6fa.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3266204_053ef130-ec89-44c8-b19b-7011574622ff.jpg""]",已知,P3,审核通过,"2015-04-22 18:56:03"
1,1019437,找酒店,河南省|郑州市|金水区|北一街|551号,"htc  HTC D816w","Android 4.4.2","WIFI ",中国联通,"KOT49H release-keys",语音搜索部分酒店给出的页面与搜索不符,搜索中州快捷酒店时出现页面是快捷酒店，与输入内容不符，文字输入时没有出现这种问题,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3266210_5212778c-5bbf-4a3b-a9ce-67a916827471.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3266209_e69ac212-3177-41bb-9a24-86c658c9a066.jpg""]",已知,P3,审核通过,"2015-04-22 18:56:03"
1,1203070,找酒店,浙江省|温州市|乐清市|G104|,"Xiaomi  2013022","Android 4.2.1","WIFI ",中国移动,HBJ2.0,"搜索框内输入酒店名 - 锐思特（温州虹桥店）显示暂无“锐思特（温州虹桥店）”相关团购","搜索框内输入酒店名 - 锐思特（温州虹桥店）显示暂无“锐思特（温州虹桥店）”相关团购","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3275789_4c476589-c94d-4034-bd0a-3a638a9ced72.jpg""]",未知,P0,审核不通过,"2015-04-24 12:56:51"
0,1219760,找美食,河南省|郑州市|金水区|文化路|113号-附6号,"Xiaomi  2013022","Android 4.2.1","WIFI ",中国移动,HBJ2.0,我又糯米红包，付款竟然不支持糯米红包付款,我又糯米红包，付款竟然不支持糯米红包付款,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3276392_9e474062-f9e5-4975-8c2d-38da6c4f58f7.jpg""]",未知,P0,审核不通过,"2015-04-24 16:36:16"
0,1301148,找美食,辽宁|大连,"Xiaomi  MI 1S","Android 4.1.2","WIFI ",unknown,JZO54K,第一次付款时界面有问题，无法付款，第二次成功,付款界面无法输入密码，手机为小米1S青春版，铁通网络，第二次支付成功,[],未知,P1,审核通过,"2015-04-22 22:00:49"
0,1305240,找美食,重庆市|重庆市|江北区|金通大道|,"Xiaomi  2013022","Android 4.2.1","WIFI ",unknown,HBJ2.0,下订单时提示绑定手机号，但是本人手机号并未登陆绑定过百度糯米。,下订单时提示绑定手机号，但是本人手机号并未登陆绑定过百度糯米。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3273403_dd1833c8-3814-4c94-b93f-41eab6837d88.jpg""]",未知,P0,审核不通过,"2015-04-23 20:01:56"
1,1305240,找酒店,重庆市|重庆市|江北区|金通大道|,"Xiaomi  2013022","Android 4.2.1","WIFI ",unknown,HBJ2.0,下订单时提示绑定手机号，绑定失败：提示号码已被注册，实际上本人并未注册过糯米。,下订单时提示绑定手机号，绑定失败：提示号码已被注册，实际上本人并未注册过糯米。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3273405_5043c253-2358-4368-bf2a-83fe313a8aa1.jpg""]",未知,P0,审核不通过,"2015-04-23 20:01:56"
0,1684999,找美食,安徽省|宿州市|埇桥区|师范巷|,"Meizu  M460","Android 4.4.4","WIFI ",中国移动,"Flyme OS 4.2.0.4C",语音搜索，进入店家后没有购买按钮,打开糯米，进入主页，语音搜索“自助餐”，显示多个商家，点击进入“金滏山自助烤肉”，没有购买按钮，不能购买,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/3269838_ba065ee4-119f-4e9e-aaa0-9ae185ad6014.jpg""]",未知,P2,审核通过,"2015-04-23 09:52:27"
