case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
1,216806,阅读器功能使用,江苏省|徐州市|邳州市|邳新路|,"asus  ASUS_X002","Android 4.4.4","WIFI ",中国移动,CMCC_Phone-11.1.5.28-20150625,"夜间模式下，切换背景，就直接进入日间模式，无提示功能，
建议这里有提示或者是在夜间模式下禁用背景切换，再或者开发出夜间模式下的背景",切换到夜间模式，然后切换背景，变换背景，貌似是设计漏洞,[],已知,P2,审核通过,"2015-09-18 11:22:21"
1,216806,阅读器功能使用,江苏省|徐州市|邳州市|邳新路|,"asus  ASUS_X002","Android 4.4.4","WIFI ",中国移动,CMCC_Phone-11.1.5.28-20150625,亮度调节后，亮度无变化,功能菜单，亮度调节，日间模式下，调整到最大，最小，系统，感觉无变化，,[],未知,P2,审核通过,"2015-09-18 11:22:21"
1,216806,阅读器功能使用,江苏省|徐州市|邳州市|邳新路|,"asus  ASUS_X002","Android 4.4.4","WIFI ",中国移动,CMCC_Phone-11.1.5.28-20150625,小说无法进行离线整本操作,"激活功能菜单，点击上方  离线  提示暂时不能离线，稍后再试，两次操作都失败
梦里花落知多少",[],未知,P0,审核不通过,"2015-09-18 11:22:21"
3,216806,随意翻看小说模块内其他功能,江苏省|徐州市|邳州市|邳新路|,"asus  ASUS_X002","Android 4.4.4","WIFI ",中国移动,CMCC_Phone-11.1.5.28-20150625,阅读界面的功能菜单激活经常失败，直接翻页了，,"我用了半天都不知道功能菜单激活是不是长按屏幕，有时长按出现翻页，有时功能菜单
出现功能菜单的几率很小，非常不方便，建议改善
经过反复实验才发现功能菜单激活不是按多长时间而是在屏幕的屏幕中间偏上一块区域
搞的不方便不明了","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4956196_04625837-e048-4a46-901e-71f222318d31.jpg""]",未知,P3,审核通过,"2015-09-18 11:22:21"
3,531756,随意翻看小说模块内其他功能,山西省|太原市|古交市|青山路|,"锤子  坚果手机","Android 4.4.4","WIFI ",中国移动,4.4.058.P0.150407.8675-A,在百度小说界面点击右上角的搜索按钮，输入“我吃西红柿”，点击搜索，一开始可以搜索到很多内容，但是点击多次“搜索”后，会显示找不到“我吃西红柿”相符的小说。,在百度小说界面点击右上角的搜索按钮，输入“我吃西红柿”，点击搜索，一开始可以搜索到很多内容，但是点击多次“搜索”后，会显示找不到“我吃西红柿”相符的小说。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4878952_e61c7905-91a3-4eb4-852c-48337d7b630a.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4878951_f7afb4a0-6963-4eb7-b608-34b2ff3104ad.jpg""]",已知,P3,审核通过,"2015-09-15 20:37:44"
3,531756,随意翻看小说模块内其他功能,山西省|太原市|古交市|青山路|,"锤子  坚果手机","Android 4.4.4","WIFI ",中国移动,4.4.058.P0.150407.8675-A,在百度小说界面点击右上角的搜索按钮，输入“我吃西红柿”，点击搜索，一开始可以搜索到很多内容，但是点击多次“搜索”后，会显示找不到“我吃西红柿”相符的小说。,在百度小说界面点击右上角的搜索按钮，输入“我吃西红柿”，点击搜索，一开始可以搜索到很多内容，但是点击多次“搜索”后，会显示找不到“我吃西红柿”相符的小说。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4878952_e61c7905-91a3-4eb4-852c-48337d7b630a.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4878951_f7afb4a0-6963-4eb7-b608-34b2ff3104ad.jpg""]",未知,P0,审核不通过,"2015-09-15 20:37:46"
1,1050472,阅读器功能使用,河北省|邢台市|桥东区|河北路|,"Xiaomi  HM NOTE 1LTE","Android 4.4.4","WIFI ",中国移动,KTU84P,百度小说，交互性有待加强，小说分门别内不够细，就以名人大家之作，有的还没有收入其文学库中，小说阅读完一页后，需手动往左滑屏才能看下一页的小说内容。另外，看我一页后，内置彩蛋吸引网络读者。,安装后点击百度手机浏览器的主页也就是首页，中的百度小说。寻找自己想看的小说。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4882019_351123ce-a24d-43a4-b180-7c0b9d580f48.jpg""]",未知,P3,审核通过,"2015-09-15 23:55:00"
1,1303850,阅读器功能使用,广东省|揭阳市|榕城区|望江北路|,"Intki  Intki-E78","Android 4.2.2","mobile EDGE",中国移动,R01,后台运行后小说页面不会保存,切换到桌面后在进入小说页面，会自动切换到小说目录而不是原来在看的那个页面希望可以改正,[],未知,P3,审核通过,"2015-09-16 06:38:02"
1,3295661,阅读器功能使用,上海市|上海市|闵行区|东兰路|,"JIAYU  JY-S3","Android 4.4.4","WIFI ",中国联通,"S3S  20150507-083407",手机未开启自动旋转，小说阅读器却自己转到横屏。,手机未开启自动旋转，我打开刚刚离线完的小说，小说阅读器却自己转到横屏。而且摇晃后未恢复到竖屏。,[],未知,P3,审核通过,"2015-09-20 00:02:30"
1,3598481,阅读器功能使用,湖南省|株洲市|天元区|湘山路|,"lge  LG-E975","Android 4.4.2","WIFI ",中国联通,KOT49I.E97520b.Rogue,横屏模式阅读时，菜单键无法唤醒菜单选项,"在横屏模式下，长按菜单键无法唤醒菜单功能，只能通过长按屏幕唤醒！横屏模式返回后，进入书架，再进去阅读（此时依然是横屏模式），长按菜单键又可以唤醒菜单了！
手机型号：LG E975
Rom：MIUI V7",[],未知,P3,审核通过,"2015-09-15 23:37:02"
