case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
1,531756,列表模式浏览,山西省|太原市|古交市|青山路|,Coolpad  Coolpad 8675-A,Android 4.4.4,WIFI ,中国移动,4.4.064.P0.150715.8675-A,【热门专区】—【爱奇艺出品】，进行各种筛选查询（此处应有一个bug，各位军团战友，是否能发现？（在字母筛选查询中，最前面一开始是“全部”，后面跟着的字母之间的排列也很整齐，但是点击字母“Z”后，再滑动到最前面，“全部”已经变成了“…”，然后字母的间距也变得不整齐了。）,【热门专区】—【爱奇艺出品】，进行各种筛选查询（此处应有一个bug，各位军团战友，是否能发现？（在字母筛选查询中，最前面一开始是“全部”，后面跟着的字母之间的排列也很整齐，但是点击字母“Z”后，再滑动到最前面，“全部”已经变成了“…”，然后字母的间距也变得不整齐了。）,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4461065_49c82e13-bf18-4c7a-a75d-5c3dd88cb753.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4461064_d6459e31-34f6-4e91-a627-9730452f2468.jpg""]",已知,P3,审核通过,2015/8/4 18:53
1,772901,列表模式浏览,北京市|北京市|东城区|灯市口大街|10-2号,MID  ONDA MID,Android 4.1.1,WIFI ,无SIM卡,JRO03C.eng.g12refM703A1.201211,排序：最热时，竟然按照20.5亿次播放、6705.8万次播放、5.5亿次播放的顺序排列。,"1、回到首页，进入【我】—【设置】2、切换模式至【列表模式】，回到首页
3、【热门专区】—【爱奇艺出品】，排序：最热时，竟然按照20.5亿次播放、6705.8万次播放、5.5亿次播放的顺序排列。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4450226_69e850d7-02f5-4cbb-a026-f45dff08331d.jpg""]",未知,P0,审核不通过,2015/8/3 12:31
1,779468,列表模式浏览,北京市|北京市|昌平区|中滩村路|,Huawei  S8-701u,Android 4.3,WIFI ,无SIM卡,S8-701uV100R001C233B008,全部里面的一个分类“中国、内地、大陆”，分类不合理，为何不区分为中国、欧美,全部里面的一个分类“中国、内地、大陆”，分类不合理，为何不区分为中国、欧美,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4450022_3b8d609b-cbd2-4751-a732-a7cbb6eba539.jpg""]",未知,P0,审核不通过,2015/8/3 12:23
1,782434,列表模式浏览,河北省|邢台市|沙河市|S329|,htccn_chs_cu  HTC T329w,Android 4.1.1,WIFI ,中国移动,JRO03C,排序选字母筛选出的不对,把排序方式设置成字母，其他选择默认的，筛选结果并不全是按字母顺序排列的,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4468502_0099c57b-ac85-49ae-af39-abdf50cb9b01.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4468501_0eb041f5-dc07-4589-95da-11e7165888c1.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4468500_0d7d5872-6499-4e3a-b91e-c8db4d5cd971.jpg""]",未知,P0,审核不通过,2015/8/5 20:31
1,838820,列表模式浏览,四川省|成都市|双流县|中彭路|,Huawei  PE-CL00,Android 4.4.2,WIFI ,中国电信,PE-CL00V100R001C92B187,Bug，应该不止一个，爱奇艺要多多努力,"1、第二列 “其”应该是“其他”吧，字没有显示完整
2、选择了2015，A结果只有“一个爱上超模”，至少还应有个爱奇艺吧
3、中国，内地，大陆，这个内地，大陆的区别在哪里
4、其他还在尝试，排序的几个标签设置的应该是大有问题","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4486320_83f2bce0-b2de-4f46-bbeb-8f35ac1b1946.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4486319_36402f26-5eab-40f7-942e-3fb063455ef6.jpg""]",未知,P0,审核不通过,2015/8/8 16:39
1,1187480,列表模式浏览,广东省|深圳市|南山区|科技中三路|,Xiaomi  2013022,Android 4.4.2,WIFI ,无SIM卡,MIUI HBJ2.0,节目出品地分类划分混乱,筛选的第三个条件，是按节目的出品地进行划分。但是三个分类分别是中国、内地、大陆，这样的分类让人无语，大陆和内地不是一个意思吗？大陆、内地难道不是中国的吗？,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4496175_4d5d2229-79df-431a-8138-eb8103addc2e.jpg""]",未知,P0,审核不通过,2015/8/10 19:47
1,1187480,列表模式浏览,广东省|深圳市|南山区|科技中三路|,Xiaomi  2013022,Android 4.4.2,WIFI ,无SIM卡,MIUI HBJ2.0,按最热进行排序，排序结果错乱,按最热进行排序，应该是按照播放次数进行排序的。但是播放次数1.3亿次的《涩世纪传说》，排序在了2.3亿次播放的《我去上学啦》之前。整个排序结果都有很多错位的地方,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4496175_4d5d2229-79df-431a-8138-eb8103addc2e.jpg""]",已知,P3,审核通过,2015/8/10 19:47
1,1292419,列表模式浏览,湖北省|襄阳市|保康县|襄阳市保康县清溪路|339号,samsung  SM-N9008,Android 5.0,WIFI ,无SIM卡,LRX21V.N9008ZMUGOE4,爱奇艺出品里 中国美食和中国游一项下没有内容,爱奇艺出品里 中国美食和中国游一项下没有内容,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4474808_ec57e88f-0a81-43e5-84e0-bb74c5963372.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4474807_0f2de268-40a0-478f-8d2b-cf7c68ce4bd2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4474806_caf6d8a9-3d3f-4070-be35-e2523c1a1c16.jpg""]",未知,P3,审核通过,2015/8/6 15:23
1,1424756,列表模式浏览,北京市|北京市|海淀区|西四环北路|137号-10号楼-273号,Huawei  H30-T10,Android 4.2.2,WIFI ,中国移动,H30-T10 V100R001CHNC00B149,查询的栏目里面没有内容。,【热门专区】—【爱奇艺出品】，进行各种筛选查询，查不到内容。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4490603_29626f3d-8756-4c2b-b13a-140a41b372b6.jpg""]",未知,P0,审核不通过,2015/8/9 15:19
0,1424756,视频缓存功能,北京市|北京市|海淀区|西四环北路|137号-10号楼-273号,Huawei  H30-T10,Android 4.2.2,WIFI ,中国移动,H30-T10 V100R001CHNC00B149,无法全选并确定缓存。,"上述第三步
3、进入缓存列表，全选所有视频并确定缓存。
全选按键是灰的，无法全选，也无法确定缓存","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/4490602_989aca87-2bf6-4e22-a0d5-a5be43383e8e.jpg""]",未知,P2,审核通过,2015/8/9 15:19
