case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间
0,211775,全面测试,河北|石家庄,"samsung  SM-G9200","Android 5.0.2","WIFI ",中国移动,LRX22G.G9200ZHU1AOE4,在商品目录产品分类，进入无内容显示。,在商品目录产品分类，进入无内容显示。进入服装和零食的最后目录，没有产品。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6740736_c6199123-4a16-4680-bb16-02caa6867a9a.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6740735_512fd7aa-53e4-4837-baa1-dff0290cf64f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6740734_2c08aa39-7716-4ec8-a527-fe09d4dbe5af.jpg""]",未知,P0,审核通过,"2015-11-09 22:12:02"
0,211775,全面测试,河北|石家庄,"samsung  SM-G9200","Android 5.0.2","WIFI ",中国移动,LRX22G.G9200ZHU1AOE4,在使用业内新闻，通过上下划屛老是调出产品目录。,在使用业内新闻，通过上下划屛老是调出产品目录，使用起来很不方便。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6740736_c6199123-4a16-4680-bb16-02caa6867a9a.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6740735_512fd7aa-53e4-4837-baa1-dff0290cf64f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6740734_2c08aa39-7716-4ec8-a527-fe09d4dbe5af.jpg""]",未知,P0,审核通过,"2015-11-09 22:12:02"
0,531756,全面测试,山西省|太原市|万柏林区|窊流路|18号,"Coolpad  Coolpad 8675-A","Android 4.4.4","WIFI ",中国联通,4.4.058.P0.150407.8675-A,打开APP，点击首页最上方的商品类别【彩色色块】，比如果干，跳转后可以看到有产品，但是在首页中部的类别标签【粉红色标签】，例如果干，跳转后无法看到有任何商品显示。,打开APP，点击首页最上方的商品类别【彩色色块】，比如果干，跳转后可以看到有产品，但是在首页中部的类别标签【粉红色标签】，例如果干，跳转后无法看到有任何商品显示。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6743384_93609030-fed8-4519-9f99-e56fbc44c0aa.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6743383_0256a48b-17af-4512-9c57-d93f7e98c60f.jpg""]",未知,P0,审核通过,"2015-11-09 23:35:14"
0,779468,全面测试,北京市|北京市|昌平区|太平庄北街|,"Huawei  S8-701u","Android 4.3","WIFI ",unknown,S8-701uV100R001C233B008,页面右上角返回功能错误，详情见下文描述,"点击左上角进入商品目录后，依次点开商城首页、业内新闻、商品分类、浏览历史，然后点浏览历史页面右上角的返回，会回退到商品分类页面，再点返回，应该回到业内新闻页面，结果回到了浏览历史页面，返回错误
或者是随便进入一个商品，点击加入购物车，会进入注册登陆页面，点返回在返回，再也回不到主页面了","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741221_5d0e5ef5-3fd9-4eaf-b1d5-1010115a842d.jpg""]",未知,P0,审核通过,"2015-11-09 22:25:03"
0,779468,全面测试,北京市|北京市|昌平区|太平庄北街|,"Huawei  S8-701u","Android 4.3","WIFI ",unknown,S8-701uV100R001C233B008,手机自带返回键无效，看详细描述,随便点击一个商品，如左上角“饼干”，进入之后点手机返回键，无法返回到主页面,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741221_5d0e5ef5-3fd9-4eaf-b1d5-1010115a842d.jpg""]",未知,P0,审核通过,"2015-11-09 22:25:03"
0,779468,全面测试,北京市|北京市|昌平区|太平庄北街|,"Huawei  S8-701u","Android 4.3","WIFI ",unknown,S8-701uV100R001C233B008,首页“连衣裙”“T恤”点入之后都提示无商品信息,首页“连衣裙”“T恤”点入之后都提示无商品信息,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741221_5d0e5ef5-3fd9-4eaf-b1d5-1010115a842d.jpg""]",未知,P0,审核通过,"2015-11-09 22:25:03"
0,2843652,全面测试,安徽省|宿州市|埇桥区|浍水东路|718,"Meizu  M571C","Android 5.1","WIFI ",无SIM卡,"Flyme OS 4.5.0.3Q",打开柠檬岛后，出现闪退情况,在移动测试-柠檬岛测试中，打开柠檬岛显示柠檬岛程序后，出现闪退，无法进入程序。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6769738_875477ec-5379-46e5-8d9f-0be3aaae41ee.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6769737_c45606c2-59f3-48db-8424-b91f19ccfc4b.jpg""]",未知,P0,审核通过,"2015-11-10 11:38:30"
0,3463911,全面测试,四川|成都,"Xiaomi  HM 1S","Android 4.4.4","WIFI ",中国电信,KTU84P,把浏览网页向左拉动后，网页排版有时候不能自动恢复到原来的模式（网页居于手机正中）,把浏览网页向左拉动后，网页排版有时候不能自动恢复到原来的模式（网页居于手机正中）,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6740774_90e009e5-239e-47f1-a577-1f720cf6b440.jpg""]",未知,P0,审核通过,"2015-11-09 22:05:17"
0,3463911,全面测试,四川|成都,"Xiaomi  HM 1S","Android 4.4.4","WIFI ",中国电信,KTU84P,在点击商品，进入商品详情，向下拉动网页刷新后，网页直接跳转到了首页,在点击商品，进入商品详情，向下拉动网页刷新后，网页直接跳转到了首页,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6740774_90e009e5-239e-47f1-a577-1f720cf6b440.jpg""]",未知,P0,审核通过,"2015-11-09 22:05:17"
0,14376974,全面测试,广东省|广州市|越秀区|菜园东|11号,"Xiaomi  HM NOTE 1W","Android 4.4.2","mobile HSPA+",中国联通,JH3CN0.0-9a804de0c54b914fc25fb,"页面没有返回功能 不好用","随便去一个详情页面以后 按住手机返回键，没得反应，会有一个提示，再按一次退出程序。只能通过页面进行返回，我用不习惯","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741764_7746ff24-8b96-4293-8514-372ff3dca6fc.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741763_7897d997-f611-4e5d-9c65-d0371ec21c53.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741762_411b5e08-f358-47e4-8756-c93b8f3d4a24.jpg""]",未知,P0,审核通过,"2015-11-09 22:44:33"
0,14376974,全面测试,广东省|广州市|越秀区|菜园东|11号,"Xiaomi  HM NOTE 1W","Android 4.4.2","mobile HSPA+",中国联通,JH3CN0.0-9a804de0c54b914fc25fb,"T恤提示无商品信息 不好用",点击首页图标。T恤点击进入之后提示无商品信息,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741764_7746ff24-8b96-4293-8514-372ff3dca6fc.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741763_7897d997-f611-4e5d-9c65-d0371ec21c53.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741762_411b5e08-f358-47e4-8756-c93b8f3d4a24.jpg""]",未知,P0,审核通过,"2015-11-09 22:44:33"
0,14376974,全面测试,广东省|广州市|越秀区|菜园东|11号,"Xiaomi  HM NOTE 1W","Android 4.4.2","mobile HSPA+",中国联通,JH3CN0.0-9a804de0c54b914fc25fb,连衣裙提示无商品信息,点击首页图标连衣裙点击进入之后提示无商品信息,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741764_7746ff24-8b96-4293-8514-372ff3dca6fc.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741763_7897d997-f611-4e5d-9c65-d0371ec21c53.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6741762_411b5e08-f358-47e4-8756-c93b8f3d4a24.jpg""]",未知,P0,审核通过,"2015-11-09 22:44:33"
0,14611874,全面测试,山东省|烟台市|莱阳市|望石路|,"OPPO  T29","Android 4.0.4","WIFI ",无SIM卡,T29_11_4.09_130603,点击首页，逐个点击，连衣裙里无商品信息，促销活动里有衣服信息，说明分类不清,点击首页，逐个点击，连衣裙里无商品信息，促销活动里有衣服信息，说明分类不清,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6742864_dd8e41d3-e32e-404a-a77c-864b6cdd1afb.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6742863_dc44f1ef-2173-418a-9d34-822855c3cde4.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6742862_8b010def-3cde-440f-8145-871b9169c972.jpg""]",未知,P0,审核通过,"2015-11-09 23:14:16"
0,14611874,全面测试,山东省|烟台市|莱阳市|望石路|,"OPPO  T29","Android 4.0.4","WIFI ",无SIM卡,T29_11_4.09_130603,点击商品分类，服饰，零食，里面都没有任何信息,点击商品分类，服饰，零食，里面都没有任何信息,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6742864_dd8e41d3-e32e-404a-a77c-864b6cdd1afb.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6742863_dc44f1ef-2173-418a-9d34-822855c3cde4.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6742862_8b010def-3cde-440f-8145-871b9169c972.jpg""]",未知,P0,审核通过,"2015-11-09 23:14:16"
0,14927138,全面测试,北京市|北京市|海淀区|上地十街|10号,"google  Nexus 5","Android 4.4.3","WIFI ",无SIM卡,KTU84M,手机上的返回按钮失效，只能通过app上的按钮才能返回,进入一个详情页之后，按手机返回键，无法回到上级菜单，反而直接弹出提示再按一次退出程序。普通的返回操作只能通过页面右上角的返回键才能实现，而手机下方的返回键失去作用，与用户使用习惯相悖。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6711936_71b5f671-1257-4fa1-a5d3-156b5eafabed.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/6711935_60394bd6-3af6-40fc-8cf3-36398adb58e4.jpg""]",未知,P0,审核通过,"2015-11-09 15:25:45"
